chapter,section,sub-section,question,options,correct-answer,note
3,,,"Drivers should be particularly cautious of motorcyclists, bicyclists, and pedestrians because:","a: They are hard to spot in traffic, b: They follow different traffic rules, c: They always have the right-of-way",a,"Motorcyclists, bicyclists, and pedestrians are less visible in traffic due to their smaller size and less noticeable lighting, requiring extra driver vigilance."
3,,,What should you provide after an accident?,"a: Insurance and registration details.,b: Your name and address.,c: Assistance to the injured.",c,"After an accident, provide your name, address, insurance, and registration details, and offer reasonable assistance to anyone injured."
3,,,"At an intersection with a flashing red light, you should:","a: Stop fully and proceed when safe, b: Stop only if other cars approach, c: Stop only if cars are in the intersection",a,"A flashing red light requires a full stop, yielding to traffic, and proceeding only when clear."
3,,,"When seeing a vehicle entering your lane from a freeway ramp, you should:","a: Maintain speed and position, b: Honk to alert them, c: Ignore them as you have priority",a,"Maintain speed and position but, if possible, change lanes or adjust speed to allow safe merging for the entering vehicle."
3,,,What does a steady yellow X lane control signal above a reversible lane mean?,"a: The signal will soon change to a red X.,b: The signal will soon change to a green arrow.,c: Drivers can continue in this lane.",a,"A steady yellow X signals that drivers should vacate the lane, as it is about to transition to a red X, indicating the lane will close, typically used in reversible lane systems."
3,,,"Coming to a full stop at an intersection, yielding to traffic/pedestrians, and proceeding when clear corresponds to:","a: A solid red light, b: A flashing yellow light, c: A solid green light",a,"A flashing red light requires a full stop, yielding to traffic and pedestrians, and proceeding only when safe, like a stop sign."
3,,,"What does a “Reduced speed, 35 mph” sign mean?","a: The 35 mph limit starts at the sign.,b: The limit starts at the next sign.,c: You have time to slow down later.",a,"A “Reduced speed” sign with a posted speed indicates the new limit begins at that sign, requiring immediate speed reduction."
3,,,A red arrow on a traffic light indicates:,"a: Proceed slowly through the intersection, b: Stop and proceed when clear, c: Stop until a green light or arrow appears",c,"A red arrow requires a full stop, and drivers must wait until a green light or arrow appears before proceeding, unless otherwise posted."
3,,,An arrow painted on the pavement means:,"a: Drivers in that lane may choose to follow the arrow, b: Drivers must follow the arrow only if traffic lights are off, c: Drivers in that lane must follow the arrow",c,"Pavement arrows mandate that drivers in the lane follow the indicated direction, after obeying any traffic signs or signals."
3,,,What type of line allows passing another vehicle?,"a: Broken white.,b: Double solid yellow.,c: Solid yellow.",a,Broken white lines separate same-direction traffic and allow passing when the passing lane is clear.
3,,,Distracted driving is:,"a: Very rare, b: Extremely dangerous behavior, c: Not a concern",b,"Distracted driving is highly risky, endangering drivers, passengers, and others by diverting attention from the road."
3,,,Which statement about winter driving is false?,"a: Winter is the hardest driving season.,b: Check antifreeze and washer fluid levels.,c: Using cruise control is safe in winter.",c,"Using cruise control in winter weather is unsafe, as it can reduce control on slippery roads, unlike checking fluids or recognizing winter’s challenges."
3,,,Emergency vehicles:,"a: Have right-of-way with sirens or flashing lights, b: May use loudspeakers for instructions, c: May travel in groups, d: All of the above",d,"Emergency vehicles with active sirens or lights have priority, may issue instructions via loudspeakers, and often travel together, requiring drivers to yield."
3,,,A driver traveling much slower than the speed limit:,"a: Is always a safe driver, b: Always has the right-of-way, c: Should allow following vehicles to pass",c,"Driving significantly below the speed limit on a two-lane road can create hazards, so drivers should pull over to let faster traffic pass safely."
3,,,Which light indicates to slow down and proceed cautiously at an intersection?,"a: Flashing yellow light.,b: Flashing red light.,c: Solid yellow light.",a,"A flashing yellow light signals drivers to slow down, proceed cautiously, and be ready to stop at an intersection."
3,,,You should not park within ____ of an intersection.,"a: 20 feet, b: 30 feet, c: 35 feet",a,Parking within 20 feet of an intersection is illegal to ensure clear visibility and traffic flow.
3,,,What is the most common cause of traffic crashes?,"a: New drivers.,b: Human error.,c: Bad weather.",b,"Human error, such as not seeing another vehicle or making unexpected moves, is the leading cause of traffic crashes."
3,,,What should you do if involved in a collision?,"a: Move the injured far from the road.,b: Avoid moving the injured unless necessary.,c: Insist the injured are fine without medical help.",b,"Avoid moving injured persons unless absolutely necessary to prevent worsening injuries, keeping them stable until help arrives."
3,,,Stopping distance increases when stopping:,"a: On wet or icy roads, b: On paved highways, c: At night",a,Wet or icy roads significantly increase stopping distance due to reduced traction.
3,,,What should you do if opposing traffic blocks your view while waiting to turn left?,"a: Accelerate when the first lane clears.,b: Wait until all lanes are clear.,c: Wait for an oncoming driver’s signal.",b,Wait until all lanes you need to cross are clear to ensure a safe left turn without risking a collision.
3,,,A double solid yellow line in the center of a two-lane road means:,"a: Traffic moves in opposite directions and passing is prohibited, b: Traffic moves in opposite directions and passing is allowed if safe, c: Traffic moves in the same direction and passing is prohibited",a,"Double solid yellow lines indicate that traffic flows in opposite directions and passing is not allowed for either side, ensuring safety on two-lane roads."
3,,,A telltale sign of an intoxicated driver is:,"a: Weaving between lanes, b: Driving slower than traffic flow, c: Making abrupt stops, d: All of the above",d,"Drunk drivers often exhibit weaving, driving slower than traffic, or making sudden stops, all of which indicate impaired control and judgment."
3,,,"Before entering a roundabout, you must slow down and yield to:","a: Vehicles in the roundabout, b: Bicyclists in the roundabout, c: Pedestrians in the roundabout, d: All of the above",d,"Roundabouts require yielding to all traffic already within, including vehicles, bicyclists, and pedestrians, to avoid collisions."
3,,,Which qualities does alcohol consumption negatively affect?,"a: Judgment.,b: Reasoning ability.,c: Vision.",c,"Alcohol impairs judgment, reasoning, vision, reaction time, and concentration, quickly affecting driving ability after consumption."
3,,,"When passing a bicyclist on a two-lane road without bike lanes, you should:","a: Slow down and pass with sufficient space, b: Continue straight, expecting the bicyclist to move, c: Wait for a traffic signal or stop sign",a,Slow down and pass with at least 3 feet of space to avoid startling or endangering the bicyclist.
3,,,Car drivers should be aware that large trucks:,"a: Have large blind spots, b: Stop more quickly than cars, c: Need less room to maneuver",a,"Large trucks have significant blind spots, making it critical for drivers to avoid lingering in these areas to prevent collisions."
3,,,How should you merge into traffic on a crowded freeway?,"a: Check mirrors and blind spots.,b: Use the acceleration lane to match traffic speed.,c: Yield to freeway traffic.",c,"Use the acceleration lane to match freeway speed, check mirrors and blind spots, and yield to traffic already on the freeway."
3,,,Which is not a factor in a vehicle’s stopping distance?,"a: Steering ability.,b: Braking distance.,c: Reaction distance.",a,"Stopping distance depends on perception time, reaction distance, and braking distance, not steering ability."
3,,,"To combat 'Highway hypnosis', drivers should:","a: Scan the road actively, b: Stop every 100 miles, c: Limit driving to eight hours daily, d: All of the above",d,"Prevent highway hypnosis by scanning the road, stopping every 100 miles to stretch, and limiting daily driving to eight hours."
3,,,Which statement is true about driving in changing weather?,"a: Sudden weather changes require driving adjustments.,b: Slow down in rain and fog.,c: Be aware of vehicles behind you.",c,"Sudden weather changes necessitate slower speeds and increased awareness, especially of vehicles approaching from behind."
