id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
19279,When should a passenger get on a motorcycle?,,Before the engine has been started,Before the motorcycle is taken off the stand,After the engine has been started,Before the motorcyclist,C,A passenger should get on a motorcycle only after the motorcyclist has started and mounted it.
19282,Riding ____________ decreases your chances of being seen.,,with your high beam on,alongside other vehicles,near other motorcycles,in residential areas,B,Riding alongside other vehicles decreases your chances of being seen because you may be riding in a vehicle's blind spot.
19276,In which of the following situations should you NOT increase your following distance?,,On slippery roads,In heavy traffic,When you're being tailgated,When you're riding in a group,D,"When riding in a group, you should not increase your following distance because it might encourage cars and trucks to cut in front of you."
19274,How can you increase your chances of avoiding hazards at night?,,Stay in the same lane position.,Don't wear a helmet.,Reduce your speed.,Ride in a group.,C,Increase your chances of avoiding hazards at night by reducing your speed and increasing your following distance. This will give you more time to react to the unexpected.
19293,Keeping your knees against the gas tank,,should only be done to help steady cargo.,helps you keep your balance.,helps turn the motorcycle.,should never be done.,B,Keeping your knees against the gas tank helps you keep your balance on the motorcycle.
19272,"If you are going to pass another vehicle but you think that it may move into your lane, you should",,flash your brake light.,not pass.,pass as fast as possible.,beep your horn.,D,"If you are going to pass another vehicle but you think that it may move into your lane, you should beep your horn to warn the driver."
19289,"Because a motorcycle has a smaller profile than a car,",,shoulder checks are not required.,it is less visible.,it is faster.,special lights are required.,B,"Because a motorcycle has a smaller profile than a car, it is less visible. Use caution when riding a motorcycle."
19290,The best group formation for riding through curves is,,single file.,in pairs.,a V-shaped formation.,the staggered formation.,A,"When riding through curves, it is best to ride single file. You may need to change your lane position throughout the curve."
19294,The best face protection is,,a shatter-resistant face shield.,a windshield.,approved goggles.,sunglasses.,A,The best face protection is a shatter-resistant face shield. It covers the largest area and is unlikely to blow off in the wind.
19295,"When pulling off to the side of the road, you must check to see",,that it is a designated pull-off area.,that the surface is firm enough to ride on.,that it is a well-lit area.,that your brakes are working.,B,"Before pulling off the road, you should check the surface to see if it is safe to ride on. Motorcycles require a firm surface with a lot of traction."
19278,____________ a common factor in motorcycle collisions.,,Bad drivers are,Seasonal changes are,Traffic signals are,Not being seen is,D,Motorcycles are much harder to see than cars or trucks. Not being seen is a common factor in motorcycle collisions.
19291,Instruct your passenger to,,"hold on firmly to your waist, hips, or belt.",wear a seat belt.,put his or her feet on the ground when the motorcycle stops.,grip the backrest.,A,"Instruct your passenger to hold on firmly to your waist, hips, or belt; keep both feet on the footrests, even when the motorcycle is stopped; keep legs away from the muffler(s), belts, chains, or moving parts; sit as far forward as possible without crowding you; stay directly behind you, leaning as you lean; and avoid unnecessary talk or motion."
19275,"If you are being tailgated and the tailgater is unable to pass you, you should",,increase your following distance.,pull over and stop.,call the police.,flash your brake light.,A,"If a tailgater is unable to pass you, increase your following distance so both of you will have enough room to stop in the event of a hazard."
19288,The best protection against flying objects while you're riding is,,sunglasses.,a face shield.,goggles.,headlights.,B,"The best protection against flying objects while you're riding is a shatter-resistant face shield. It will protect your whole face from flying objects, not just your eyes."
55936,What structure supporting the fifth wheel skid plate should be checked for cracks or breaks?,,Sliding pintle,Platform,Kingpin,Apron,B,"During your pre-trip inspection, check that there are no cracks or other damage to the platform structure that supports the fifth wheel skid plate."
56960,"If worn, what can cause excessive heat buildup from a reduced ability to absorb and dissipate heat, possibly leading to loss of brake response?",,Brake chambers,Brake hoses / lines,Brake drum / linings,All of the above,C,"Brake linings use friction to turn the vehicle's kinetic energy into heat. However, excessive heat from overuse of the brakes may cause the brake linings to wear out faster, leading to brake fade or failure. Also, if one brake is out of adjustment and can't do its job, the other brakes will have to work harder, causing them to overheat."
75869,What should you make sure is secure and not leaking and its cap(s) are tight?,,Fuel tank(s),Air compressor,Water pump,All of the above,A,"While inspecting the side of your vehicle, check that the fuel tanks are securely mounted and their fuel filler caps are tight. Also make sure that neither the tanks nor the fuel lines are leaking."
112423,"You are checking for damage to the longitudinal members, cross members, box, or floor. What are you inspecting?",,Frame,Exhaust system,Fuel tank,Doors,A,"The frame consists of the structural members for supporting the body of the vehicle or trailer. When inspecting the frame, (1) check for cracks; (2) check for broken welds; and (3) check for illegal holes or other damage to the longitudinal frame members, cross members, box, or floor."
21199,"To cross railroad tracks that run parallel to your course, you should cross them at an angle of at least ____ degrees.",,90,120,45,20,C,"If you need to cross railroad tracks that run parallel to your course, cross them at an angle of at least 45 degrees to avoid catching your tires on the tracks."
21196,"When riding in traffic, do not share your lane with cars or other vehicles because",,most of the roads are narrow.,drivers might not allow you to share the same lane.,you might face a sudden wind blast.,cars and motorcycles need a full lane width to operate safely.,D,"When riding in traffic, do not share your lane with cars or other vehicles because cars and motorcycles each need a full lane width to operate safely."
21197,"To create more space and minimize harm from hazards, you should",,adjust your direction or position.,use your lights and horn.,adjust your speed.,do all of the above.,D,"To create more space and minimize harm from hazards, you should communicate your presence with your lights or horn; adjust your speed by accelerating, slowing, or stopping; and adjust your position or direction to keep away from hazards."
21200,Most of your motorcycle's stopping power is provided by,,the front brake.,the clutch.,the rear brake.,the front and rear brakes equally.,A,About 70 percent of your motorcycle's stopping power is provided by the front brake.
55257,"You pump the pedal three times and hold it down for five seconds, making sure that the pedal does not move. What are you testing?",,Hydraulic brakes,Air brakes,Parking brake,All of the above,A,"If your vehicle has hydraulic brakes, test them by pumping the brake pedal three times and then applying firm pressure to it for five seconds, making sure the pedal does not move during that time. If your vehicle has air brakes, test them by performing the final air brake check as described in the Florida CDL Handbook."
55269,You are looking for puddles on the ground and fluids dripping on the underside of the engine and transmission. What are you checking for?,,Oil level,Leaks,Power steering fluid,None of the above,B,"As part of your engine inspection, check the ground below the engine compartment for puddles or dripping liquids."
56279,"What, if loose or missing, may cause movement between the frame and fifth wheel assembly?",,Drawbar,Mounting bolts,Locking pins,Safety latch,C,"During the pre-trip inspection, check for loose or missing locking pins in the slide mechanism of the sliding fifth wheel."
19497,"When riding your motorcycle in high-risk areas, you should cover _________ to shorten the time you need to react.",,your whole travel lane,the clutch and both brakes,your eyes with goggles,your head with a helmet,B,"When riding your motorcycle in high-risk areas, you should cover the clutch and both brakes to shorten the time you need to react."
19499,"When parked at the roadside, your motorcycle should be",,lying on the curb.,positioned at an angle with the rear wheel to the curb.,positioned at an angle with the front wheel to the curb.,parallel to the curb.,B,"When parked at the roadside, your motorcycle should be positioned at an angle with the rear wheel to the curb."
19498,"When you're preparing to pass the vehicle in front of you, you can increase your line of sight by riding in ________ portion of your lane.",,the left,the center,any,the right,A,"To increase your line of sight when passing the vehicle ahead of you, ride in the left portion of your lane. This will let you see beyond the vehicle in front of you and spot oncoming hazards."
19496,You should not ride your motorcycle alongside cars because,,a car driver's visibility might be reduced.,a car driver might not be able to turn.,your motorcycle might skid.,you might be in a blind spot.,D,It can be dangerous to ride alongside cars because you might be riding in their blind spots.
20648,You must maintain a space cushion between your motorcycle and the vehicle ahead of you because it will give you,,time to react.,time to brake.,time to stop.,all of the above.,A,The space cushion between your motorcycle and the vehicle ahead of you gives you time to react and space to maneuver. You can brake and stop without risking a collision.
9237,Rust around wheel nuts may mean:,,It rained recently.,The nuts are loose.,The nuts are too tight.,,B,It is important to inspect your tires before every drive. Rust around wheel nuts may indicate that they are loose.
9420,Always perform the steps of a pre-trip inspection in the same order each time because:,,You will be less likely to forget something.,You will have more time to complete the inspection.,It is required by law.,,A,"Completing the steps of a vehicle inspection in the same order before every trip aids in learning what the proper steps are. Additionally, you be less likely to forget a step when going through the checklist in a prescribed order."
8582,"If a tire fails, you should:",,Use the brakes.,Stay off the brakes.,Swerve.,,B,"Braking after a tire fails can result in a loss of control. Stay off your brakes, if possible, until your vehicle has slowed considerably."
8560,"When driving in winter, which of the following should receive extra attention in a pre-trip inspection?",,Coolant and antifreeze levels,The air conditioning unit,The oil pressure,,A,"When doing a pre-trip inspection during the winter, you should pay extra attention to the coolant level and amount of antifreeze; the defrosting and heating equipment; the wiper blades and windshield washer; the tires and tire chains; the lights and reflectors; the windows and mirrors; the hand holds, steps, and deck plates; the radiator shuttles and winterfront; and exhaust system."
9432,Mirror adjustment can only be checked properly if:,,The trailer is straight.,There is no trailer.,The vehicle is on a slight incline.,,A,"On a vehicle with one or more trailers, mirror adjustment can only be checked accurately if the trailers are straight. Mirror adjustment should be checked before the start of every trip."
8517,How can you check for a leak in hydraulic brakes?,,"Pump the brake pedal three times, then hold down the pedal for five seconds. If the pedal moves, there may be a problem.","Push the brake pedal down as far as possible and release. If the brake pedal returns to its normal position, there may be a problem.","Push the brake pedal down as far as possible and release. If the brake squeaks, there may be a problem.",,A,"Check hydraulic brakes by pumping the brake pedal three times before applying firm pressure to the pedal for five seconds. The pedal should not move. If it does, there may be a leak or some other problem in the braking system."
8504,A tread depth of ____ should be in every major groove of a tire that is not in the front of a commercial motor vehicle.,,1/32 of an inch,2/32 of an inch,4/32 of an inch,,B,"For safe operation, a commercial motor vehicle needs a tread depth of 4/32 of an inch in every major groove on the front tires, and a tread depth of 2/32 of an inch on other tires."
9605,What helps prevent wheel lockup when braking?,,An Anti-Lock Braking System (ABS),Air brakes,An alternator,,A,The purpose of an Anti-Lock Braking System (ABS) is to prevent wheel lockup while brakes are being applied.
11691,"In a dual air brake system, a leak in one system:",,Always means there are leaks in both systems.,May not affect the other system.,Is not something to worry about.,,B,"A dual air brake system is made up of two separate air brake systems. If there is an air leak in one system, it may not affect the other."
8514,A pre-trip inspection should include:,,A check of the engine oil level.,Removing coolant.,Washing the tire rims.,,A,"When examining the engine compartment during a pre-trip inspection, you should check the engine oil level, the radiator coolant level, and the condition of the hoses."
9933,Pre-trip inspections are:,,Recommended.,Needed only for trips longer than 100 miles in length.,Required by law.,,C,"Federal and state laws require drivers to inspect their vehicles before every trip, regardless of length."
9446,What is a tire load?,,The minimum safe weight a tire can carry,The maximum safe weight a tire can carry,The weight of a tire,,B,Tire load is defined as the maximum safe weight that a tire can carry at a specified pressure.
11296,Your horn should be used to:,,Tell other drivers that you are angry.,Warn other drivers that you are near.,Frighten other drivers.,,B,"Your vehicle's horn is a tool to warn others of your presence. Because the horn may create danger by startling other drivers, you should use it only if necessary."
11675,"To inspect slack adjusters on S-cam brakes, you need to:",,Park on a hill and test the brakes.,Put on gloves and push in the slack adjusters.,Chock the wheels and disengage the parking brake.,,C,"Check each slack adjuster after parking on level ground, setting wheel chocks, and disengaging the parking brake. Pull the slack adjusters to make sure they do not move more than about one inch from where the push rod is attached. If they move more than one inch, they may be out of adjustment and will need to be fixed."
11891,"In a vehicle with dual air brakes, a leak in one system ____ the second system.",,Will always affect,May not affect,Is caused by,,B,"A dual air brake system is made up of two separate air brake systems. If there is an air leak in one system, it may not affect the other."
11290,"When inspecting the windshield before a trip, a person should do all the following, except:",,Remove and sharpen the wiper blades.,Check the windshield wipers for proper spring tension.,Check the wiper blades for damage.,,A,"When inspecting your windshield, you should look for cracks or other problems that could interfere with your ability to clearly see the road. The windshield wiper arms should be checked for proper spring tension. The wiper blades should be checked for damage, stiff rubber, and improper securement."
8516,"When starting an engine, oil pressure should come up to a normal level:",,Within seconds.,Within five minutes.,After about three minutes.,,A,Look at your truck's gauges when starting the engine. The oil pressure in an engine should come up to a normal level within seconds of the vehicle's engine being started.
11878,A driver can rely on front wheel braking to work:,,On dry roadways only.,Under all conditions.,"Under all conditions, except for snow.",,B,"Front wheel braking is effective under all road conditions. It is unlikely that you will experience a front wheel skid, even on ice."
11902,The ____ between an air compressor and reservoir tank prevents air from escaping if the air compressor has a leak.,,Slack adjuster,One-way check valve,Tractor protection valve,,B,A one-way check valve is required to be between an air compressor and the first main reservoir. This valve prevents air from escaping the system if the air compressor develops a leak.
9297,What color light indicates a vehicle's ABS is not working?,,Green,Blue,Yellow,,C,"On vehicles with Anti-Lock Braking Systems (ABS), yellow malfunction lamps alert the driver to ABS malfunction."
11326,"On flat surfaces, wheel chocks:",,Can be used to prevent a parked vehicle from moving.,Make it easier for a parked vehicle to roll.,Should only be used on the front driver's side tire.,,A,"In situations where a driver cannot use a parking brake, wheel chocks can be used to hold a parked vehicle in place on a level surface."
9006,If the low pressure warning light comes on while you are driving:,,Braking will only occur if there is enough air in the tanks.,You can brake 14 times before the air in the system runs out.,You should continue to drive normally and check the brake system when it is convenient.,"You should continue driving, but turn the emergency flashers on to warn other motorists.",A,"If the low air pressure warning light turns on, you should stop and safely park your vehicle as soon as possible. Controlled braking will be possible only as long as enough air remains in the tanks."
11314,A vehicle equipped with an Anti-Lock Braking System (ABS) uses a ____ light to warn that the system is not working properly.,,Green,Yellow,Orange,White,B,"Anti-Lock Braking System (ABS) malfunction lamps are usually yellow. Even if the ABS isn't working properly, a driver will still have access to the vehicle's usual braking functions."
11463,"When inspecting your brakes, a slack adjuster should move ____ from where it is attached to the push rod.",,At least three inches,More than two inches,Up to five inches,No more than one inch,D,"Check each slack adjuster after setting wheel chocks and disengaging the parking brake. Pull the slack adjusters to make sure they do not move more than about one inch from where the push rod is attached. If they move more than one inch, they may be out of adjustment and will need to be fixed."
9382,"If the air pressure warning light comes on, you should:",,Continue driving normally.,Activate your hazard lights and continue driving.,Call the local law enforcement agency.,Safely exit the roadway and stop.,D,"If the air pressure warning light or buzzer comes on while you are driving, you should immediately stop and safely park the vehicle. This warning signal indicates that there is a problem in the air brake system that needs to be fixed."
8869,What color is the low air pressure warning light?,,Green,Orange,Red,Purple,C,A low air pressure warning signal is required in vehicles with air brakes. The warning light is usually red and may be accompanied by a buzzer.
11532,A slack adjuster should move no more than ____ from where it is attached to the push rod.,,Two inches,Five inches,One inch,,C,"Before a trip, you should check each slack adjuster after parking, setting wheel chocks, and disengaging the parking brake. Pull the slack adjusters to make sure that they do not move more than about one inch from where the push rod is attached. If they move more than one inch, they may be out of adjustment and will need to be fixed."
10231,"If you’re driving and the ABS warning light comes on, it means:",,The ABS is working properly.,The ABS has just been activated.,The ABS is not working properly.,The ABS needs to be activated.,C,"Vehicles with Anti-Lock Braking Systems (ABS) have yellow malfunction lights to alert the driver if something is wrong with the braking system. If these lights activate, the driver may have lost ABS on one or more wheels."
11664,Front wheel braking works:,,Only on packed snow.,Under all conditions.,Only if the road is dry.,Under most conditions.,B,"Front wheel braking is effective under all road conditions. It is unlikely that you will experience a front wheel skid, even on ice."
11858,"When connecting a converter dolly to a second trailer, the trailer height should be ____ the center of the fifth wheel.",,Level with,Slightly higher than,Slightly lower than,,C,"When connecting a converter dolly to a second or third trailer, the trailer height should correct. It should be slightly lower than the center of the fifth wheel."
11839,"After completing a pre-trip inspection, you should ensure that the:",,Service line valve is closed.,Trailer hand brake is applied.,Emergency line valve is open.,,A,"Before a trip, you should ensure that air reaches all air brakes on all trailers by opening up the rear emergency line and service line shut-off valves and listening for escaping air. Close both shut-off valves before beginning to drive."
11526,How much space should be between the upper and lower fifth wheel?,,About five inches of space,A maximum of two inches of space,No space,,C,"Before a trip, be sure to inspect all couplings. There should be no space between the upper and lower fifth wheel."
11617,"After connecting the air lines to the trailer while coupling, you should:",,Supply air to the trailer.,Chock the wheels.,Inspect the fifth wheel.,,A,"Correctly following the steps to couple and uncouple trailers is vital to safely operating a combination vehicle. After connecting the air lines to the trailer while coupling, you should supply air to the trailer."
11854,"When backing up while coupling a trailer, the tractor should be positioned:",,Directly in front of the trailer.,Directly next to the trailer.,Parallel with the trailer.,,A,"When backing up to couple a trailer, you should position the tractor directly in front of the trailer. Trying to couple while backing at an angle could cause the trailer to move and the landing gear to break."
11836,Look into the back of the fifth wheel:,,While testing your air brakes.,If your vehicle begins to skid.,When inspecting a coupling.,,C,"While inspecting a coupling, you should go under the trailer and look into the back of the fifth wheel. Ensure that the fifth wheel jaws are secured around the shank of the kingpin."
9541,When coupling a trailer:,,Make sure to couple matching glad hands.,Any glad hand can be connected to any other glad hand.,It is best to leave one glad hand unattached.,Only one set of glad hands should be connected.,A,"When coupling, make sure you couple matching glad hands. They are often color-coded to help drivers avoid mistakes. Typically, blue is used for service lines and red is used for emergency lines."
8902,Failure to keep the fifth wheel plate properly greased could:,,Cause the trailer to disconnect.,Cause steering problems.,Cause braking problems.,Affect the lights.,B,"Failure to keep the fifth wheel plate properly lubricated can create friction between the tractor and trailer, causing steering problems."
8890,"When backing a trailer, how should you turn the steering wheel?",,Turn the top of the steering wheel in the direction you want the trailer to go.,Turn the top of the steering wheel in the direction opposite of where you want the trailer to go.,It doesn’t matter.,It depends on where the trailer is being backed.,B,"When backing with a trailer, turn the top of the steering wheel in the direction opposite of where you want to go. Once the trailer begins turning, you should then switch the direction of the steering wheel to follow the trailer."
11584,"After finishing a pre-trip inspection, you should:",,Close the service line valve.,Remove the service line valve.,Leave the emergency line valve open.,Leave the rear shut-off valves open.,A,"Before a trip, you should ensure that air reaches all air brakes on all trailers by opening up the rear emergency line and service line shut-off valves to listen for escaping air. Close both shut-off valves before beginning to drive."
9658,Proper coupling technique:,,Is the same on all vehicles.,Is essential to the safe operation of a vehicle.,Includes ensuring that the fifth wheel plate is not greased.,Can be learned over time.,B,Knowing proper coupling and uncoupling technique is fundamental to the safe operation of combination vehicles. Improper coupling can be very dangerous.
11578,"While inspecting a coupling, you should go under the trailer and:",,Detach the jaws from around the kingpin.,"Make sure the locking lever is in the ""emergency"" position.",Remove the safety latch.,Look into the back of the fifth wheel.,D,"While inspecting a coupling, you should go under the trailer and look into the back of the fifth wheel. Ensure that the fifth wheel jaws are secured around the shank of the kingpin."
11857,"In a double or triple combination, the ____ trailer should be directly behind the cab.",,Lightest,Heaviest,Smallest,,B,"When positioning trailers in a combination, the most heavily-loaded trailer should be the closest to the tractor. The lightest trailer should be positioned in the rear."
