Topic,Subtopic,Type,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
"Law of Agency","Agency & Ethics","State","In some states, the term describing a listing under which the broker's commission is protected against a sale by other agents but not by a sale by the principal. Called a \""non-exclusive\"" listing in some states. matches which of the following terms?","Standard Coverage Policy","Starter","Spandrel Wall","Agency Agreement (agency Listing)","D","Agency Agreement (agency Listing) is defined as: In some states, the term describing a listing under which the broker's commission is protected against a sale by other agents but not by a sale by the principal. Called a \""non-exclusive\"" listing in some states. Example: An example applying the concept of Agency Agreement (agency Listing) in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","Select the correct term for this definition: An agency created by operation of law when one who is not an agent acts as an agent or an agent oversteps his/her authority, but action (or failure to act) by the principal leads one to believe that the authority exists. See also: Apparent Authority; Ostensible Agency.","State Road","Starter","Standard Coverage Policy","Agency By Estoppel","D","Agency By Estoppel is defined as: An agency created by operation of law when one who is not an agent acts as an agent or an agent oversteps his/her authority, but action (or failure to act) by the principal leads one to believe that the authority exists. See also: Apparent Authority; Ostensible Agency. Example: An example applying the concept of Agency By Estoppel in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","A contractual relationship with consideration going from agent to principal; the agency is given as return consideration. Example: A broker agrees to work to obtain property for a builder in return for a listing after the builder has completed the project. The broker would be entitled to (have an interest in) the listing (agency), provided the broker did obtain the property for the builder. is the legal definition of:","Starter","Agency Coupled With Interest","State Road","Subsidized Second Mortgage","B","Agency Coupled With Interest is defined as: A contractual relationship with consideration going from agent to principal; the agency is given as return consideration. Example: A broker agrees to work to obtain property for a builder in return for a listing after the builder has completed the project. The broker would be entitled to (have an interest in) the listing (agency), provided the broker did obtain the property for the builder. Example: An example applying the concept of Agency Coupled With Interest in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","What real estate term matches the following description: One who is authorized to act for or represent another (principal), usually in business matters. Authority may be express or implied.","Subsidized Second Mortgage","Agent","Superfund","State Road","B","Agent is defined as: One who is authorized to act for or represent another (principal), usually in business matters. Authority may be express or implied. Example: An example applying the concept of Agent in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","Define: Action (or failure to act) by a principal which leads one to believe that an agent of said principal has authority which in fact the agent does not have.","Taking","Superfund","Subsidized Second Mortgage","Apparent Authority","D","Apparent Authority is defined as: Action (or failure to act) by a principal which leads one to believe that an agent of said principal has authority which in fact the agent does not have. Example: An example applying the concept of Apparent Authority in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","A trade organization designed to establish standards of competency in the appraisal industry. The designations MAI (competent by the institute's standards to appraise all types of real property) and SRA (competent to appraise residential property) are prestigious and heavily relied upon by real estate agents, lenders, governments and others who utilize appraisers. The American Institute of Real Estate Appraisers and the Society of Real Estate Appraisers combined in 1991 to form the Appraisal Institute. matches which of the following terms?","Superfund","Taking","Testate","Appraisal Institute","D","Appraisal Institute is defined as: A trade organization designed to establish standards of competency in the appraisal industry. The designations MAI (competent by the institute's standards to appraise all types of real property) and SRA (competent to appraise residential property) are prestigious and heavily relied upon by real estate agents, lenders, governments and others who utilize appraisers. The American Institute of Real Estate Appraisers and the Society of Real Estate Appraisers combined in 1991 to form the Appraisal Institute. Example: An example applying the concept of Appraisal Institute in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","Select the correct term for this definition: An advocate, counsel, or official agent employed in preparing, managing, and trying cases in court. Must be licensed by the state.","Attorney At Law","Taking","Testate","Therm","A","Attorney At Law is defined as: An advocate, counsel, or official agent employed in preparing, managing, and trying cases in court. Must be licensed by the state. Example: An example applying the concept of Attorney At Law in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","One who is appointed to act (as agent) for another (principal) under a power of attorney. The scope of the agent's authority is limited to that given by the power of attorney, which may be limited to one specific act or may be broader. See also: Power of Attorney. is the legal definition of:","Attorney-in-fact","Testate","Therm","Tide Lands","A","Attorney-in-fact is defined as: One who is appointed to act (as agent) for another (principal) under a power of attorney. The scope of the agent's authority is limited to that given by the power of attorney, which may be limited to one specific act or may be broader. See also: Power of Attorney. Example: An example applying the concept of Attorney-in-fact in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","What real estate term matches the following description: A lender that may process a loan or assumption without submitting the credit package to the insurer or guarantor for underwriting review. Limited to lenders that are regulated and examined by a government agency unless specifically approved by the insurer or guarantor.","Tide Lands","Title Company","Therm","Automatic Lender","D","Automatic Lender is defined as: A lender that may process a loan or assumption without submitting the credit package to the insurer or guarantor for underwriting review. Limited to lenders that are regulated and examined by a government agency unless specifically approved by the insurer or guarantor. Example: An example applying the concept of Automatic Lender in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","Define: The act of bringing together principals (buyer-seller; landlord- tenant; etc.) for a fee or commission, rather than acting as a principal.","Title Company","Brokerage","Townhouse","Tide Lands","B","Brokerage is defined as: The act of bringing together principals (buyer-seller; landlord- tenant; etc.) for a fee or commission, rather than acting as a principal. Example: An example applying the concept of Brokerage in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","AGENCY AGREEMENT - An agreement by a real estate broker to represent a buyer of property. A broker's agreement to represent a seller is commonly called a listing agreement. See: Agency. matches which of the following terms?","Title Company","Townhouse","Tract","Buyer","D","Buyer is defined as: AGENCY AGREEMENT - An agreement by a real estate broker to represent a buyer of property. A broker's agreement to represent a seller is commonly called a listing agreement. See: Agency. Example: An example applying the concept of Buyer in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","Select the correct term for this definition: A real estate agent representing the interests of the buyer. Rules of confidentially between buyer and agent are stricter than if the agent represented both buyer and seller.","Townhouse","Buyers Broker","Tract","Trade Fixtures","B","Buyers Broker is defined as: A real estate agent representing the interests of the buyer. Rules of confidentially between buyer and agent are stricter than if the agent represented both buyer and seller. Example: An example applying the concept of Buyers Broker in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","A designation conferred by the Real Estate Brokerage Managers Council upon a brokerage owner or manager who is an expert in the field. is the legal definition of:","Trap","Trade Fixtures","Certified Real Estate Brokerage Manager (crb)","Tract","C","Certified Real Estate Brokerage Manager (crb) is defined as: A designation conferred by the Real Estate Brokerage Managers Council upon a brokerage owner or manager who is an expert in the field. Example: An example applying the concept of Certified Real Estate Brokerage Manager (crb) in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","What real estate term matches the following description: Underground system of tanks with filters or chemical agents designed to remove or neutralize harmful wastes from water before emptying said water into a sewer or septic tank.","Trap","Trust","Trade Fixtures","Clarifier","D","Clarifier is defined as: Underground system of tanks with filters or chemical agents designed to remove or neutralize harmful wastes from water before emptying said water into a sewer or septic tank. Example: An example applying the concept of Clarifier in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","Define: Traditionally one who employs an attorney. Has loosely been used to refer to the principal of a real estate agent, insurance agent, stock broker, etc.","Trust Account","Trap","Trust","Client","D","Client is defined as: Traditionally one who employs an attorney. Has loosely been used to refer to the principal of a real estate agent, insurance agent, stock broker, etc. Example: An example applying the concept of Client in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","An amount, usually as a percentage, paid to an agent (real estate broker) as compensation for his services. The amount to a real estate broker is generally a percentage of the sale price or total rental. matches which of the following terms?","Commission","Turnpike","Trust","Trust Account","A","Commission is defined as: An amount, usually as a percentage, paid to an agent (real estate broker) as compensation for his services. The amount to a real estate broker is generally a percentage of the sale price or total rental. Example: An example applying the concept of Commission in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","Select the correct term for this definition: A junior mortgage subsidized by a state or local government agency or nonprofit organization enabling low to moderate income buyers to purchase a home with less of a down payment. The mortgage will have a below market interest rate and the principal may not have to be repaid if the buyer stays in the home for a certain period. The details of this type of loan vary by location.","Trust Account","Community Second Mortgage","Turnpike","Undisclosed Principal","B","Community Second Mortgage is defined as: A junior mortgage subsidized by a state or local government agency or nonprofit organization enabling low to moderate income buyers to purchase a home with less of a down payment. The mortgage will have a below market interest rate and the principal may not have to be repaid if the buyer stays in the home for a certain period. The details of this type of loan vary by location. Example: An example applying the concept of Community Second Mortgage in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","The care and keeping of property (real or personal). For example: An escrow agent has custody of documents and funds until closing. is the legal definition of:","Turnpike","Uniform Commercial Code (ucc)","Custody","Undisclosed Principal","C","Custody is defined as: The care and keeping of property (real or personal). For example: An escrow agent has custody of documents and funds until closing. Example: An example applying the concept of Custody in U.S. real estate transactions."
"Law of Agency","Agency & Ethics","State","What real estate term matches the following description: In conveyancing, the placing of the property in the actual or constructive possession of the grantee. Usually accomplished by delivery of a deed to the buyer or agent of the buyer, or by recording said deed.","Undisclosed Principal","Uniform Commercial Code (ucc)","Delivery","Uniform Laws","C","Delivery is defined as: In conveyancing, the placing of the property in the actual or constructive possession of the grantee. Usually accomplished by delivery of a deed to the buyer or agent of the buyer, or by recording said deed. Example: An example applying the concept of Delivery in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Property Law","State","A well bored into a subterranean body of water, which, being under pressure, rises naturally to the surface without artificial pumping. matches which of the following terms?","Compound Amount Of An Invested Sum","Artesian Well","Community Reinvestment Act","Compensating Balance","B","Artesian Well is defined as: A well bored into a subterranean body of water, which, being under pressure, rises naturally to the surface without artificial pumping. Example: An example applying the concept of Artesian Well in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Property Law","State","Select the correct term for this definition: An environmental term referring to any material containing more than one percent asbestos.","Compound Amount Of An Invested Sum","Asbestos Containing Materials","Compensating Balance","Compound Interest","B","Asbestos Containing Materials is defined as: An environmental term referring to any material containing more than one percent asbestos. Example: An example applying the concept of Asbestos Containing Materials in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Property Law","State","A stone which is cut in squares and used both as a facing for masonry walls, and in foundations. is the legal definition of:","Compound Interest","Ashlar (ashler)","Concave","Compound Amount Of An Invested Sum","B","Ashlar (ashler) is defined as: A stone which is cut in squares and used both as a facing for masonry walls, and in foundations. Example: An example applying the concept of Ashlar (ashler) in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Property Law","State","What real estate term matches the following description: A position or direction. Exposure.","Aspect","Concession","Concave","Compound Interest","A","Aspect is defined as: A position or direction. Exposure. Example: An example applying the concept of Aspect in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Property Law","State","Define: The acquisition of contiguous properties into one ownership for a specific use.","Concrete","Concession","Concave","Assemblage","D","Assemblage is defined as: The acquisition of contiguous properties into one ownership for a specific use. Example: An example applying the concept of Assemblage in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","To fix a value; to appraise. Most commonly used in connection with taxes. matches which of the following terms?","Assess","Concrete (plain)","Concession","Concrete","A","Assess is defined as: To fix a value; to appraise. Most commonly used in connection with taxes. Example: An example applying the concept of Assess in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","Select the correct term for this definition: (1) The estimating of value of property for tax purposes. (2) A levy against property in addition to general taxes. Usually for improvements such as streets, sewers, etc.","Concrete","Concrete (plain)","Assessment","Concrete Slab Foundation","C","Assessment is defined as: (1) The estimating of value of property for tax purposes. (2) A levy against property in addition to general taxes. Usually for improvements such as streets, sewers, etc. Example: An example applying the concept of Assessment in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","The total assessed value of all property in a given assessment (tax) district. is the legal definition of:","Concrete (plain)","Assessment Base","Concrete Slab Foundation","Concrete Tilt-up","B","Assessment Base is defined as: The total assessed value of all property in a given assessment (tax) district. Example: An example applying the concept of Assessment Base in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","What real estate term matches the following description: An area, the boundaries of which are set for tax assessment purposes only; these boundaries may cross city boundaries.","Concrete Tilt-up","Assessment District","Concrete Slab Foundation","Concurrent Exchange","B","Assessment District is defined as: An area, the boundaries of which are set for tax assessment purposes only; these boundaries may cross city boundaries. Example: An example applying the concept of Assessment District in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","Define: Taxable period. The period during which the tax assessment must be completed.","Concurrent Exchange","Condemnee","Concrete Tilt-up","Assessment Period","D","Assessment Period is defined as: Taxable period. The period during which the tax assessment must be completed. Example: An example applying the concept of Assessment Period in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","The list of taxable persons and property in a given area as compiled by the assessor. matches which of the following terms?","Concurrent Exchange","Condemner","Assessment Roll","Condemnee","C","Assessment Roll is defined as: The list of taxable persons and property in a given area as compiled by the assessor. Example: An example applying the concept of Assessment Roll in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","Select the correct term for this definition: One who estimates value of property for tax purposes.","Condensation","Condemner","Condemnee","Assessor","D","Assessor is defined as: One who estimates value of property for tax purposes. Example: An example applying the concept of Assessor in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Property Law","State","Everything owned by a person or corporation which can be used for the payment of debts. is the legal definition of:","Condensation Duct","Condemner","Assets","Condensation","C","Assets is defined as: Everything owned by a person or corporation which can be used for the payment of debts. Example: An example applying the concept of Assets in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","What real estate term matches the following description: To transfer property, or an interest in property.","Assign","Condensation","Conditional Commitment","Condensation Duct","A","Assign is defined as: To transfer property, or an interest in property. Example: An example applying the concept of Assign in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Property Law","State","Define: One who receives an assignment (pl. assigns).","Condominium","Assignee","Condensation Duct","Conditional Commitment","B","Assignee is defined as: One who receives an assignment (pl. assigns). Example: An example applying the concept of Assignee in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Property Law","State","One who makes an assignment. matches which of the following terms?","Condominium","Condominium Conversion","Assignor","Conditional Commitment","C","Assignor is defined as: One who makes an assignment. Example: An example applying the concept of Assignor in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","Select the correct term for this definition: A mortgage that allows the obligation of the borrower to be transferred to the buyer of the borrower's property secured by the mortgage. If the loan is truly assumable and the transfer is done properly, the originally borrower is relieved of further obligation. See also: \""Subject To\"" Clause; Alienation Clause.","Condominium","Condominium Conversion","Condominium Map (plan)","Assumable Mortgage","D","Assumable Mortgage is defined as: A mortgage that allows the obligation of the borrower to be transferred to the buyer of the borrower's property secured by the mortgage. If the loan is truly assumable and the transfer is done properly, the originally borrower is relieved of further obligation. See also: \""Subject To\"" Clause; Alienation Clause. Example: An example applying the concept of Assumable Mortgage in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","The part (clause) of an assumable mortgage making it assumable. See: Assumable mortgage. is the legal definition of:","Assumption Clause","Condominium Map (plan)","Condominium Conversion","Conduction","A","Assumption Clause is defined as: The part (clause) of an assumable mortgage making it assumable. See: Assumable mortgage. Example: An example applying the concept of Assumption Clause in U.S. real estate transactions."
"Estates and Interests / Deeds and Title Transfer","Finance","State","What real estate term matches the following description: Lender's charge for paperwork involved in processing records for a new buyer assuming an existing loan.","Condominium Map (plan)","Conductor","Conduction","Assumption Fee","D","Assumption Fee is defined as: Lender's charge for paperwork involved in processing records for a new buyer assuming an existing loan. Example: An example applying the concept of Assumption Fee in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","A store belonging to a series of similar stores under central ownership and management, and striving for uniformity in design, inventory, and service. matches which of the following terms?","Face Brick","Factoring","Chain Store","Faced Wall","C","Chain Store is defined as: A store belonging to a series of similar stores under central ownership and management, and striving for uniformity in design, inventory, and service. Example: An example applying the concept of Chain Store in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","Select the correct term for this definition: The principle that no physical or economic condition remains the same.","Fairway","Faced Wall","Factoring","Change","D","Change is defined as: The principle that no physical or economic condition remains the same. Example: An example applying the concept of Change in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","In construction, a written instruction to alter the original construction plan. is the legal definition of:","Fairway","Factoring","Fallow","Change Order","D","Change Order is defined as: In construction, a written instruction to alter the original construction plan. Example: An example applying the concept of Change Order in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","What real estate term matches the following description: (1) An open or closed duct or conduit. (2) A gutter, furrow, or groove. (3) The deepest part of a natural waterway through which the main current flows, and which affords the best passageway for ships.","Fallow","Fairway","False Advertising","Channel","D","Channel is defined as: (1) An open or closed duct or conduit. (2) A gutter, furrow, or groove. (3) The deepest part of a natural waterway through which the main current flows, and which affords the best passageway for ships. Example: An example applying the concept of Channel in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","Define: The term used to describe traffic direction. Traffic is \""channeled\"" by use of one way streets, signs directing turns, island barriers, etc.","Family Room","Channelization","Fallow","False Advertising","B","Channelization is defined as: The term used to describe traffic direction. Traffic is \""channeled\"" by use of one way streets, signs directing turns, island barriers, etc. Example: An example applying the concept of Channelization in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","(1) A place of worship apart from a church, such as a hospital chapel, college chapel, etc. Generally for a small group. (2) A portion of a church secondary and subordinate to the main alter. matches which of the following terms?","False Advertising","Family Room","Chapel","Farm","C","Chapel is defined as: (1) A place of worship apart from a church, such as a hospital chapel, college chapel, etc. Generally for a small group. (2) A portion of a church secondary and subordinate to the main alter. Example: An example applying the concept of Chapel in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","Select the correct term for this definition: A method of planting rows of plants on intersecting lines, forming a \""checkerboard\"" effect. Used for corn, tomatoes, and other vegetables.","Farm","Fascia","Family Room","Check Row","D","Check Row is defined as: A method of planting rows of plants on intersecting lines, forming a \""checkerboard\"" effect. Used for corn, tomatoes, and other vegetables. Example: An example applying the concept of Check Row in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","A valve to prevent backup of material being carried through a pipe or other conduit. is the legal definition of:","Fathom","Check Valve","Fascia","Farm","B","Check Valve is defined as: A valve to prevent backup of material being carried through a pipe or other conduit. Example: An example applying the concept of Check Valve in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","What real estate term matches the following description: Any passage through which smoke from a fire passes. Most commonly the passage, constructed of brick, from a fireplace to above the roof of a building.","Feasibility Survey","Chimney","Fathom","Fascia","B","Chimney is defined as: Any passage through which smoke from a fire passes. Most commonly the passage, constructed of brick, from a fireplace to above the roof of a building. Example: An example applying the concept of Chimney in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","Define: The back wall or lining of a fireplace or furnace chimney.","Federal Deposit Insurance Corporation (fdic)","Fathom","Feasibility Survey","Chimney Back","D","Chimney Back is defined as: The back wall or lining of a fireplace or furnace chimney. Example: An example applying the concept of Chimney Back in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","An earthenware or metal pipe or deflector, projecting from the top of the chimney to increase draft and reduce and disperse smoke. matches which of the following terms?","Chimney Pot","Feasibility Survey","Federal Deposit Insurance Corporation (fdic)","Federal Fair Housing Law","A","Chimney Pot is defined as: An earthenware or metal pipe or deflector, projecting from the top of the chimney to increase draft and reduce and disperse smoke. Example: An example applying the concept of Chimney Pot in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","Select the correct term for this definition: A right to an action for recovery of a debt or to possession of anything held by another. The right to possession rather than possession.","Federal Deposit Insurance Corporation (fdic)","Federal Fair Housing Law","Fee","Chose In Action","D","Chose In Action is defined as: A right to an action for recovery of a debt or to possession of anything held by another. The right to possession rather than possession. Example: An example applying the concept of Chose In Action in U.S. real estate transactions."
"Land Use Regulations","Property Law","State","Something in possession, rather than the right to possession. is the legal definition of:","Fee","Chose In Possession","Fee Simple","Federal Fair Housing Law","B","Chose In Possession is defined as: Something in possession, rather than the right to possession. Example: An example applying the concept of Chose In Possession in U.S. real estate transactions."
