Topic,Subtopic,Type,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
"Licensing Requirements","Agency & Ethics","State","Latin for 'let the buyer beware,' a legal principle holding the buyer responsible for assessing property quality and defects before purchasing. matches which of the following terms?","Comparative Market Analysis (CMA)","Caveat Emptor","Commingling","Chain of Title","B","Caveat Emptor is defined as: Latin for 'let the buyer beware,' a legal principle holding the buyer responsible for assessing property quality and defects before purchasing. Example: A buyer purchases a home in a state with strict caveat emptor laws. During inspections, they fail to check the crawlspace. After closing, they discover termite damage. Under caveat emptor, the buyer is responsible for the repairs unless they can prove the seller intentionally concealed the damage."
"Licensing Requirements","Property Law","State","Select the correct term for this definition: The chronological history of all recorded ownership transfers, liens, and encumbrances affecting a property, tracing back to the original patent.","Condemnation","Commingling","Comparative Market Analysis (CMA)","Chain of Title","D","Chain of Title is defined as: The chronological history of all recorded ownership transfers, liens, and encumbrances affecting a property, tracing back to the original patent. Example: A title search company examines county deed records to trace a property's ownership. They find a transfer from Owner A to Owner B, and Owner B to Owner C, but no deed showing how Owner D acquired it from Owner C. This represents a break in the chain of title, which must be resolved by a quiet title lawsuit."
"Licensing Requirements","Agency & Ethics","State","An illegal practice where a licensed broker mixes client funds (such as earnest money escrows) with their personal or business operating funds. is the legal definition of:","Deed","Comparative Market Analysis (CMA)","Commingling","Condemnation","C","Commingling is defined as: An illegal practice where a licensed broker mixes client funds (such as earnest money escrows) with their personal or business operating funds. Example: A broker receives a $5,000 earnest money check from a buyer. Instead of depositing it into the brokerage's trust account, they deposit it into their business operating account to pay office utilities, intending to transfer it back later. This is commingling, and it can result in the revocation of their real estate license."
"Licensing Requirements","Valuation","State","What real estate term matches the following description: An estimate of a property's value prepared by a real estate agent based on recent sales of similar nearby properties to assist in pricing.","Comparative Market Analysis (CMA)","Condemnation","Deed Restrictions","Deed","A","Comparative Market Analysis (CMA) is defined as: An estimate of a property's value prepared by a real estate agent based on recent sales of similar nearby properties to assist in pricing. Example: An agent prepares a CMA for a seller who wants to list their home. The agent finds three similar 3-bedroom homes nearby that sold for $290,000, $295,000, and $305,000. Based on these comps, the agent advises the seller to list their home at $299,000."
"Licensing Requirements","Property Law","State","Define: The legal process by which a government exercises its power of eminent domain to take private property for public use, paying just compensation.","Condemnation","Deed Restrictions","Deed","Defeasance Clause","A","Condemnation is defined as: The legal process by which a government exercises its power of eminent domain to take private property for public use, paying just compensation. Example: The state planning department determines that a new highway bypass must run through a farmer's pasture. The state offers the farmer $120,000 based on appraisals. When the farmer refuses to sell, the state files a condemnation suit to take the land and pay the farmer the appraised value."
"Licensing Requirements","Property Law","State","A written legal instrument that transfers ownership of real property from the grantor (seller) to the grantee (buyer). matches which of the following terms?","Dual Agency","Deed Restrictions","Deed","Defeasance Clause","C","Deed is defined as: A written legal instrument that transfers ownership of real property from the grantor (seller) to the grantee (buyer). Example: At the closing table, the seller signs a General Warranty Deed transferring ownership of the home to the buyer. Once the deed is signed and handed to the buyer, title has been legally conveyed."
"Licensing Requirements","Property Law","State","Select the correct term for this definition: Private clauses or covenants in a deed that limit the use, occupancy, or physical characteristics of a property (often established by developers).","Easement","Defeasance Clause","Deed Restrictions","Dual Agency","C","Deed Restrictions is defined as: Private clauses or covenants in a deed that limit the use, occupancy, or physical characteristics of a property (often established by developers). Example: A developer subdivision deed includes a restriction stating that no property owner can construct a detached workshop or guest house on their lot. A buyer who purchases a home in this subdivision is legally bound by this deed restriction."
"Licensing Requirements","Finance","State","A mortgage clause requiring the lender to release their lien on the property (via a satisfaction piece) once the borrower fully repays the loan. is the legal definition of:","Defeasance Clause","Eminent Domain","Dual Agency","Easement","A","Defeasance Clause is defined as: A mortgage clause requiring the lender to release their lien on the property (via a satisfaction piece) once the borrower fully repays the loan. Example: A homeowner makes their final mortgage payment on a 30-year loan. Under the defeasance clause, the lender must issue a release deed, proving that the mortgage has been fully repaid and the lien on the home is cleared."
"Licensing Requirements","Agency & Ethics","State","What real estate term matches the following description: A relationship where a single broker represents both the buyer and the seller in the same transaction. Requires written disclosure and consent from both parties.","Eminent Domain","Encroachment","Easement","Dual Agency","D","Dual Agency is defined as: A relationship where a single broker represents both the buyer and the seller in the same transaction. Requires written disclosure and consent from both parties. Example: An agent lists a house for sale. A buyer who does not have an agent contacts them directly to purchase the home. The agent represents both the buyer and the seller in the transaction, creating a dual agency relationship that requires signed disclosures from both parties."
"Licensing Requirements","Property Law","State","Define: A non-possessory right to cross or use another person's land for a specific, limited purpose (e.g., utility access or shared driveways).","Encroachment","Easement","Encumbrance","Eminent Domain","B","Easement is defined as: A non-possessory right to cross or use another person's land for a specific, limited purpose (e.g., utility access or shared driveways). Example: A homeowner's driveway crosses a neighbor's property to reach the main road. The homeowner holds an easement appurtenant over the neighbor's property, and this right remains in effect when either property is sold."
"Licensing Requirements","Property Law","State","The constitutional right of a government to take private property for public use, provided just compensation is paid to the owner. matches which of the following terms?","Eminent Domain","Encroachment","Encumbrance","Escheat","A","Eminent Domain is defined as: The constitutional right of a government to take private property for public use, provided just compensation is paid to the owner. Example: The city needs to widen a major arterial road. They exercise eminent domain to acquire a 10-foot strip of land from the front yards of adjacent homeowners, paying each owner the appraised market value of the land taken."
"Licensing Requirements","Property Law","State","Select the correct term for this definition: The unauthorized physical intrusion of an improvement (e.g., a fence, driveway, or roof overhang) onto a neighboring property.","Encroachment","Escrow","Encumbrance","Escheat","A","Encroachment is defined as: The unauthorized physical intrusion of an improvement (e.g., a fence, driveway, or roof overhang) onto a neighboring property. Example: A homeowner builds a new wood fence. A survey reveals the fence is located 1 foot past the property boundary on the neighbor's land. This fence is an encroachment, and the neighbor can require that it be moved."
"Licensing Requirements","Property Law","State","A claim, charge, lien, or liability attached to a property that may lessen its value or restrict its use but does not prevent transfer of title. is the legal definition of:","Escheat","Escrow","Estate for Years","Encumbrance","D","Encumbrance is defined as: A claim, charge, lien, or liability attached to a property that may lessen its value or restrict its use but does not prevent transfer of title. Example: A property has a recorded utility easement crossing the backyard. This easement is an encumbrance on the title, which a buyer must accept if they purchase the home."
"Licensing Requirements","Property Law","State","What real estate term matches the following description: The reversion of property to the state when an owner dies intestate (without a will) and has no legal heirs or successors.","Escrow","Exclusive Right-to-Sell","Escheat","Estate for Years","C","Escheat is defined as: The reversion of property to the state when an owner dies intestate (without a will) and has no legal heirs or successors. Example: An elderly individual who has no living relatives dies without a will. Their home and land revert to the state government via the right of escheat."
"Licensing Requirements","Contracts","State","Define: An arrangement where a neutral third party holds funds, deeds, or documents until specified contract conditions are met by both parties.","Escrow","Exclusive Right-to-Sell","Estate for Years","Fair Housing Act","A","Escrow is defined as: An arrangement where a neutral third party holds funds, deeds, or documents until specified contract conditions are met by both parties. Example: A buyer deposits a $10,000 check into an escrow account. The escrow company holds this earnest money until the closing date, when the funds are applied to the buyer's down payment and the deed is recorded."
"Licensing Requirements","Contracts","State","A leasehold estate that has a specific, definite start and end date. No notice is required to terminate this tenancy. matches which of the following terms?","Fee Simple Absolute","Fair Housing Act","Estate for Years","Exclusive Right-to-Sell","C","Estate for Years is defined as: A leasehold estate that has a specific, definite start and end date. No notice is required to terminate this tenancy. Example: A tenant signs a lease agreement to rent a beach condo from June 1 to August 31. This lease is an estate for years, and the tenant must vacate the property on August 31 without any further notice."
"Licensing Requirements","Contracts","State","Select the correct term for this definition: A listing agreement where the broker receives a commission regardless of who finds the buyer, even if the seller sells the property independently.","Exclusive Right-to-Sell","Fiduciary Duties","Fair Housing Act","Fee Simple Absolute","A","Exclusive Right-to-Sell is defined as: A listing agreement where the broker receives a commission regardless of who finds the buyer, even if the seller sells the property independently. Example: A seller signs an exclusive right-to-sell listing with a broker. While the broker is marketing the home, the seller's coworker offers to buy it. At closing, the seller must pay the broker the agreed-upon commission, even though the coworker was introduced by the seller."
"Licensing Requirements","Agency & Ethics","State","A federal law prohibiting discrimination in housing based on race, color, national origin, religion, sex, familial status, or disability. is the legal definition of:","Fixture","Fair Housing Act","Fee Simple Absolute","Fiduciary Duties","B","Fair Housing Act is defined as: A federal law prohibiting discrimination in housing based on race, color, national origin, religion, sex, familial status, or disability. Example: A landlord refuses to rent an apartment to a qualified family because they have children. This is a violation of the Fair Housing Act, which protects familial status."
"Licensing Requirements","Property Law","State","What real estate term matches the following description: The highest and most complete form of real property ownership, subject only to government rights (Police Power, Eminent Domain, Taxation, Escheat).","Fee Simple Absolute","Foreclosure","Fixture","Fiduciary Duties","A","Fee Simple Absolute is defined as: The highest and most complete form of real property ownership, subject only to government rights (Police Power, Eminent Domain, Taxation, Escheat). Example: A buyer purchases a home in fee simple absolute. They own the home and land indefinitely, can pass it to their heirs, and can sell or lease it, subject only to local zoning laws and property taxes."
"Licensing Requirements","Agency & Ethics","State","Define: The legal duties of loyalty, obedience, disclosure, confidentiality, accountability, and reasonable care (OLD CAR) owed by an agent to their client.","Fraud","Fiduciary Duties","Fixture","Foreclosure","B","Fiduciary Duties is defined as: The legal duties of loyalty, obedience, disclosure, confidentiality, accountability, and reasonable care (OLD CAR) owed by an agent to their client. Example: An agent learns that a prospective buyer is willing to pay $10,000 more than their written offer. Under the duty of loyalty and disclosure, the agent must inform the seller of this fact immediately."
"Licensing Requirements","Property Law","State","An item of personal property that has been permanently attached to land or a building so that it legally becomes real property (measured by the MARIA method). matches which of the following terms?","Fixture","Fraud","Grantee","Foreclosure","A","Fixture is defined as: An item of personal property that has been permanently attached to land or a building so that it legally becomes real property (measured by the MARIA method). Example: A seller installs custom-fitted window blinds in the living room. Because they are adapted to these specific windows, they are considered fixtures and must remain with the home when sold, unless excluded in the contract."
"Licensing Requirements","Finance","State","Select the correct term for this definition: The legal process where a lender seizes and sells a property to recover the unpaid mortgage balance after the borrower defaults.","Foreclosure","Grantee","Grantor","Fraud","A","Foreclosure is defined as: The legal process where a lender seizes and sells a property to recover the unpaid mortgage balance after the borrower defaults. Example: A borrower stops making mortgage payments for six months. The bank initiates foreclosure proceedings, schedules a public auction, and sells the home to the highest bidder to satisfy the outstanding loan balance."
"Licensing Requirements","Agency & Ethics","State","Intentional misrepresentation or concealment of material facts designed to deceive another party into acting to their financial detriment. is the legal definition of:","Fraud","Highest and Best Use","Grantor","Grantee","A","Fraud is defined as: Intentional misrepresentation or concealment of material facts designed to deceive another party into acting to their financial detriment. Example: A seller covers up structural cracks in the foundation with paneling to hide them from buyers. This intentional concealment of a material defect constitutes fraud."
"Licensing Requirements","Property Law","State","What real estate term matches the following description: The person receiving title to real property in a deed transaction (typically the buyer).","Highest and Best Use","Grantee","Joint Tenancy","Grantor","B","Grantee is defined as: The person receiving title to real property in a deed transaction (typically the buyer). Example: A deed is prepared for a transaction, naming the buyer as the grantee. Once the deed is delivered to the buyer, title is transferred."
"Licensing Requirements","Property Law","State","Define: The person conveying title to real property in a deed transaction (typically the seller). Must be of legal age and sound mind.","Joint Tenancy","Highest and Best Use","Grantor","Lien","C","Grantor is defined as: The person conveying title to real property in a deed transaction (typically the seller). Must be of legal age and sound mind. Example: A homeowner signs a deed as the grantor, transferring ownership of their property to a buyer."
"Licensing Requirements","Valuation","State","The legally permissible, physically possible, financially feasible, and most productive use of a property, determined during appraisals. matches which of the following terms?","Highest and Best Use","Joint Tenancy","Life Estate","Lien","A","Highest and Best Use is defined as: The legally permissible, physically possible, financially feasible, and most productive use of a property, determined during appraisals. Example: A vacant lot is located in a commercial zoning district. While it could be used for a small garden, its highest and best use is determined to be a multi-story retail development."
"Licensing Requirements","Property Law","State","Select the correct term for this definition: A form of co-ownership characterized by the right of survivorship and the four unities: Time, Title, Interest, and Possession (PITT).","Life Estate","Lien","Lis Pendens","Joint Tenancy","D","Joint Tenancy is defined as: A form of co-ownership characterized by the right of survivorship and the four unities: Time, Title, Interest, and Possession (PITT). Example: Two business partners purchase a property as joint tenants. If one partner passes away, the surviving partner automatically becomes the sole owner of the property."
"Licensing Requirements","Finance","State","A legal claim against a property that secures payment of a debt (e.g., mortgages, tax liens, mechanics' liens). is the legal definition of:","Lien","Market Value","Life Estate","Lis Pendens","A","Lien is defined as: A legal claim against a property that secures payment of a debt (e.g., mortgages, tax liens, mechanics' liens). Example: A contractor remodels a kitchen but is not paid. They file a mechanic's lien against the home, preventing the owner from selling the property without satisfying the debt."
"Licensing Requirements","Property Law","State","What real estate term matches the following description: A freehold estate limited in duration to the life of the owner or another designated person (known as a life tenant).","Lis Pendens","Market Value","Redlining","Life Estate","D","Life Estate is defined as: A freehold estate limited in duration to the life of the owner or another designated person (known as a life tenant). Example: A parent deeds their home to their child but retains a life estate. The parent can live in the home for life, and upon their death, ownership transfers to the child."
"Licensing Requirements","State Rules","State","Define: Latin for 'suit pending,' a recorded legal notice warning the public that a property is the subject of an active lawsuit.","Redlining","Market Value","Lis Pendens","Riparian Rights","C","Lis Pendens is defined as: Latin for 'suit pending,' a recorded legal notice warning the public that a property is the subject of an active lawsuit. Example: A buyer sues a seller for specific performance to force the sale of a home. The buyer's attorney records a lis pendens on the property to prevent the seller from selling it to someone else during the lawsuit."
"Licensing Requirements","Valuation","State","The most probable price a property should bring in a competitive, open market under fair sale conditions with no undue pressure. matches which of the following terms?","Steering","Riparian Rights","Redlining","Market Value","D","Market Value is defined as: The most probable price a property should bring in a competitive, open market under fair sale conditions with no undue pressure. Example: An appraiser analyzes comps and determines a home's market value is $325,000, even though the seller has it listed for $350,000."
"Licensing Requirements","Finance","State","Select the correct term for this definition: The illegal practice of lenders refusing to make loans or providing worse terms in specific geographic areas based on neighborhood demographics.","Tenancy in Common","Redlining","Riparian Rights","Steering","B","Redlining is defined as: The illegal practice of lenders refusing to make loans or providing worse terms in specific geographic areas based on neighborhood demographics. Example: A bank draws a line on a map around a neighborhood and refuses to approve mortgages for homes within that boundary. This constitutes illegal redlining."
"Licensing Requirements","Property Law","State","The legal rights of a landowner whose property borders a flowing body of water, such as a river or stream. is the legal definition of:","Tenancy in Common","A Horizon","Steering","Riparian Rights","D","Riparian Rights is defined as: The legal rights of a landowner whose property borders a flowing body of water, such as a river or stream. Example: A property borders a river. The owner has riparian rights to construct a dock and use the water for recreation, subject to state environmental regulations."
"Licensing Requirements","Agency & Ethics","State","What real estate term matches the following description: The illegal practice of channeling home seekers toward or away from specific neighborhoods to preserve or alter demographics.","A-frame","A Horizon","Steering","Tenancy in Common","C","Steering is defined as: The illegal practice of channeling home seekers toward or away from specific neighborhoods to preserve or alter demographics. Example: An agent assumes a minority buyer would only want to live in a neighborhood with a high minority population and only shows them homes in that area. This is illegal steering."
"Licensing Requirements","Property Law","State","Define: A form of co-ownership where owners can hold unequal shares and there is no right of survivorship. Shares pass to heirs upon death.","Tenancy in Common","A Horizon","A-frame","A.B.A. (american Bar Association)","A","Tenancy in Common is defined as: A form of co-ownership where owners can hold unequal shares and there is no right of survivorship. Shares pass to heirs upon death. Example: Three siblings inherit their parents' farm as tenants in common. If one sibling dies, their share passes to their children according to their will, not to the surviving siblings."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","A licensed real estate broker specializing in improved commercial property or offices. is the legal definition of:","Life In Being","Licensing Acts","Limited Access Highway","Commercial Broker","D","Commercial Broker is defined as: A licensed real estate broker specializing in improved commercial property or offices. Example: An example applying the concept of Commercial Broker in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","What real estate term matches the following description: The body of laws, originated and developed in England, which was adopted by most states and still prevails if not superseded by statute. Also referred to as case law.","Common Law","Limited Partnership","Life In Being","Limited Access Highway","A","Common Law is defined as: The body of laws, originated and developed in England, which was adopted by most states and still prevails if not superseded by statute. Also referred to as case law. Example: An example applying the concept of Common Law in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","Define: Property owned in common by a husband and wife, which is not separate property. A classification of property peculiar to certain states.","Limited Access Highway","Limited Partnership","Local Government","Community Property","D","Community Property is defined as: Property owned in common by a husband and wife, which is not separate property. A classification of property peculiar to certain states. Example: An example applying the concept of Community Property in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","An intermediate size shopping center. May contain a small department store and coordinated small shops. Larger than a neighborhood center and smaller than a regional center. matches which of the following terms?","Limited Partnership","Local Government","Community Shopping Center","Made-land","C","Community Shopping Center is defined as: An intermediate size shopping center. May contain a small department store and coordinated small shops. Larger than a neighborhood center and smaller than a regional center. Example: An example applying the concept of Community Shopping Center in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","Select the correct term for this definition: In real property law, some limiting restriction to a grant or conveyance of property, stating that upon the happening or not happening of a stated event, the estate shall be changed in some manner.","Made-land","Mandamus","Condition","Local Government","C","Condition is defined as: In real property law, some limiting restriction to a grant or conveyance of property, stating that upon the happening or not happening of a stated event, the estate shall be changed in some manner. Example: An example applying the concept of Condition in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","One who, under the terms of a will or trust, may or may not share in the estate upon the happening of an uncertain event. Example: A leaves property to B when B reaches 30, stipulating that if B dies before 30, property goes to C. C is the contingent beneficiary. is the legal definition of:","Mandamus","Contingent Beneficiary","Massachusetts Trust","Made-land","B","Contingent Beneficiary is defined as: One who, under the terms of a will or trust, may or may not share in the estate upon the happening of an uncertain event. Example: A leaves property to B when B reaches 30, stipulating that if B dies before 30, property goes to C. C is the contingent beneficiary. Example: An example applying the concept of Contingent Beneficiary in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","What real estate term matches the following description: (1) A lawyer. (2) One designated as a real estate counselor by the American Society of Real Estate Counselors. The designation indicates an extremely high standard of knowledge and experience on the part of the conferee.","Counselor (counsellor)","Massachusetts Trust","Mission Architecture","Mandamus","A","Counselor (counsellor) is defined as: (1) A lawyer. (2) One designated as a real estate counselor by the American Society of Real Estate Counselors. The designation indicates an extremely high standard of knowledge and experience on the part of the conferee. Example: An example applying the concept of Counselor (counsellor) in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","Define: A designation conferred by the Counselors of Real Estate, an affiliated association of the NATIONAL ASSOCIATION OF REALTORS. The designation is not just for those in the real estate business but includes lawyers, accountants, financial firms, government employees and educators.","Mission Architecture","Municipal Corporation","Counselor Of Real Estate (cre)","Massachusetts Trust","C","Counselor Of Real Estate (cre) is defined as: A designation conferred by the Counselors of Real Estate, an affiliated association of the NATIONAL ASSOCIATION OF REALTORS. The designation is not just for those in the real estate business but includes lawyers, accountants, financial firms, government employees and educators. Example: An example applying the concept of Counselor Of Real Estate (cre) in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","Public recorded documents by which notice is given of changes of title, liens, and other matters affecting real estate. matches which of the following terms?","Municipal Corporation","Nar (national Association Of Realtors®)","County Records","Mission Architecture","C","County Records is defined as: Public recorded documents by which notice is given of changes of title, liens, and other matters affecting real estate. Example: An example applying the concept of County Records in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","Select the correct term for this definition: (1) A road lying entirely in one county. (2) Any road or portion of a road under the jurisdiction and maintenance of the county. (3) Loosely, any road not a federal or state road.","Nar (national Association Of Realtors®)","County Road","Municipal Corporation","Nareb (national Association Of Real Estate Boards)","B","County Road is defined as: (1) A road lying entirely in one county. (2) Any road or portion of a road under the jurisdiction and maintenance of the county. (3) Loosely, any road not a federal or state road. Example: An example applying the concept of County Road in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","A unit of measurement for sound or noise levels. Some states require a builder to make a purchaser aware of the noise level in given areas (usually near airports). is the legal definition of:","Nar (national Association Of Realtors®)","Nareb (national Association Of Real Estate Boards)","Decibel","Naturalization","C","Decibel is defined as: A unit of measurement for sound or noise levels. Some states require a builder to make a purchaser aware of the noise level in given areas (usually near airports). Example: An example applying the concept of Decibel in U.S. real estate transactions."
"Laws and Rules Regulating Real Estate Practice","State Rules","State","What real estate term matches the following description: The final determination of the rights of heirs to receive the property of an estate.","Decree Of Distribution","Nareb (national Association Of Real Estate Boards)","Naturalization","Navigable","A","Decree Of Distribution is defined as: The final determination of the rights of heirs to receive the property of an estate. Example: An example applying the concept of Decree Of Distribution in U.S. real estate transactions."
