id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
10242,When a combination vehicle goes around a corner:,,The turn should be made as tightly as possible.,The front and rear wheels move in different paths.,The rear wheels should run over the curb.,It is acceptable for street signs to be knocked over if they are too close to the road.,B,"When a vehicle goes around a corner, the rear wheels follow a different path than the front wheels. This is called off-tracking. This effect is especially pronounced on vehicles with trailers."
9076,Mirrors should be adjusted:,,While moving.,When the trailers are straight.,When you are standing next to the vehicle.,By an assistant.,B,"Mirrors should be checked prior to the beginning of a trip. On a vehicle with a trailer, mirror adjustment can only be checked accurately if the connected trailer is straight."
8893,What does the trailer air supply control look like?,,It is a square blue knob.,It is a triangular yellow knob.,It is an eight-sided red knob.,It is a circular orange knob.,C,"On newer vehicles, the trailer air supply control is an eight-sided red knob. It's used to control the tractor protection valve."
8809,"For safety purposes, when should you turn off a retarder?",,When the roadways are slippery,When you are carrying a passenger,When you are carrying a heavy load,When driving in heavy traffic,A,"Retarders are mechanisms in some vehicles that help slow a vehicle and reduce the need for braking. However, using a retarder may cause wheels to skid when they have poor traction. Turn off retarders when traveling under wet, snowy, or icy conditions."
9105,"When preparing to drive in the winter, be sure to check:",,The coolant level.,The defrosting and heating equipment.,The windshield wipers.,All of the above.,D,"Before driving during the winter, make sure to check your defrosting and heating equipment, coolant and antifreeze levels, wipers and washers, tire tread, tire chains, lights, reflectors, and exhaust system. Clear ice and snow from all windows, mirrors, hand holds, steps, deck plates, and radiator shutters. Make sure the winterfront is not closed too tightly."
9634,Bridges usually:,,"Freeze, but only once the temperature drops significantly below 32 degrees Fahrenheit.",Freeze after other road surfaces freeze.,Freeze before other road surfaces.,Have heaters to prevent them from freezing.,C,Bridges usually freeze before the rest of the road. You should be especially careful when crossing bridges if the temperature is near the freezing point.
9526,"When it is difficult for others to see your vehicle, such as at dawn or dusk, you can help other drivers by:",,Keeping your lights off.,Turning your lights on.,Driving on the shoulder.,Waving an arm out the window.,B,"At times when visibility is low, you should turn your headlights on to the low beam setting. If you are having a difficult time seeing others, they are probably having a difficult time seeing you."
11566,Push in the trailer air supply control to:,,Activate the emergency brakes.,Deactivate the air brakes.,Sound the horn.,Supply the trailer with air.,D,Push in the trailer air supply control to supply the trailer with air. Pull out the trailer air supply control to turn off the air supply and activate the emergency brakes.
9833,Improper coupling is:,,Impossible.,Not a problem.,Not easily detected.,Very dangerous.,D,It is essential that drivers of doubles and triples are able to correctly couple and uncouple their trailers. Improperly coupling and uncoupling trailers is extremely dangerous.
11686,"During a static leakage test, the maximum leakage rate for a single vehicle with air brakes is ____ in one minute.",,1 psi,2 psi,3 psi,4 psi,B,"When performing a static leakage test on a single vehicle with air brakes, the leakage rate should be no more than 2 psi in a minute. If air leaks from the air brake system at a quicker rate, the vehicle should not be driven because something likely needs to be repaired."
8994,All air tanks must include:,,A drain valve.,A lock.,A trap door.,A warning sticker.,A,Air brake system tanks must contain drain valves. These valves are used to drain accumulated oil and water from the tanks and may be either manually or automatically operated.
9841,When inspecting the trailers in double and triple combinations:,,A driver should walk around the trailers.,A driver should remain in the cab.,A driver should use their mirrors.,A driver should board each trailer.,A,The trailers in double and triple combinations should be checked in walk-around inspections.
11612,"If a trailer's spring brakes do not release when you push the tractor air supply control, you should:",,Check the air line connections.,Release the pintle hook.,Replace the spring brakes.,Drive normally without checking anything.,A,"It is important that all of your vehicle's equipment is in proper working condition before you begin a trip. If a trailer's spring brakes do not release when you push in the tractor air supply control, you should make sure the air line connections are properly attached and sealed."
11718,"When you need to stop in an emergency, you should:",,Lock the wheels and skid to a stop.,Stop in a way that keeps your vehicle in a straight line.,Stop in a way that turns your vehicle.,Expect your vehicle to slow down more quickly than usual.,B,"If you need to make an emergency stop, you can use either the controlled braking method or the stab braking method. It's important to brake in a way that keeps your vehicle traveling in a straight line while still allowing you to turn, if necessary."
10128,Stopping distance can be affected by:,,Speed.,Temperature.,Time of day.,Traffic.,A,"Stopping distance is affected by a vehicle's speed. The faster you are driving, the longer your stopping distance will become."
10133,"If you are unsure if there is enough space for your vehicle to safely travel under a bridge, you should:",,Speed up.,Swerve as you pass under the bridge.,Slow down.,Drive on the shoulder.,C,"If you aren't sure that you have space for your vehicle to safely fit underneath an overhead object, slow down and seek an alternate route if possible."
8988,"To ensure normal stopping power, drivers of vehicles equipped with a front brake limiting valve should:",,Set the control to normal.,Set the control to the off position.,Set the control to neutral.,Keep the control at the halfway mark.,A,"Some pre-1975 vehicles have a front brake limiting valve, which has ""normal"" and ""slippery"" settings. The idea behind these valves was to limit the air pressure available to the front brakes when driving on slippery surfaces, and thereby reduce the danger of a front-wheel skid. Studies have found that this is not actually a concern, so if your vehicle has a front brake limiting valve, leave it in the ""normal"" position."
9354,A sign indicating a maximum safe speed:,,"Is suggesting a driving speed, but vehicles may travel faster than the posted speed.","Is suggesting a speed limit to be followed only by vehicles weighing more than 26,000 pounds.",Should be followed and no vehicle should travel faster than the posted speed.,Is only applicable to automobiles.,C,"You should never exceed the speed shown on a ""Maximum Safe Speed"" sign."
9558,Emergency brakes:,,Are not required on trucks.,Are only required on trailers.,Are required on tractors.,Are optional.,C,"All trucks, truck tractors, and buses must be equipped with emergency brakes and parking brakes. These brakes must be held by mechanical force."
9520,"When backing, you should:",,Move quickly to get out of the way of other drivers.,Try not to use your mirrors.,Start from any position.,"Use a helper, if possible.",D,"Backing a large CMV is always dangerous because you will not be able to see everything behind you. If you must back up, use a helper, if possible."
9094,If a traffic light has been green for a long time:,,It will probably stay green as you approach.,It is likely broken.,It is likely that the light will soon change to yellow.,It is likely the light will skip yellow and change from green to red.,C,"If you are approaching a traffic light that has been green for a long time, there is a good chance that it will turn yellow before you reach it. Start slowing down and be ready to stop."
8869,What color is the low air pressure warning light?,,Green,Orange,Red,Purple,C,A low air pressure warning signal is required in vehicles with air brakes. The warning light is usually red and may be accompanied by a buzzer.
8887,Large combination vehicles take the longest amount of time to stop:,,When fully loaded.,When partially loaded.,When empty.,When mostly loaded.,C,Large combination vehicles take longer to stop when they are empty than when they are loaded. The decreased weight causes a vehicle's wheels to have decreased traction on the surface of the road.
9064,When checking the engine compartment:,,The parking brake should not be engaged.,Wheels should be chocked.,The engine should be running.,The gearshift should be in first gear.,B,"Before inspecting the engine compartment, make sure that the parking brakes are on and/or the wheels are chocked. Check the engine compartment before entering the cab and starting the engine."
8892,A tractor protection valve is:,,"A device that keeps air in the tractor or truck brake system, should the trailer break away or develop a bad leak.",A device that prevents theft.,A device that controls fuel levels.,A device that allows the battery to recharge efficiently.,A,"On combination vehicles with air brakes, the tractor protection valve keeps air in the tractor or truck brake system, should the trailer develop a bad leak or break away from the tractor."
9821,"Due to the ""crack-the-whip"" effect:",,Doubles and triples are more likely to turn over than other combination vehicles.,A combination vehicle will make a loud noise if driven fast enough.,The tires on a middle trailer will lock up at all stops.,Vehicles following a truck will be able to travel faster than normal.,A,"Double and triple trailer combinations are more likely to turn over due to the ""crack-the-whip"" effect than are other combination vehicles. Drivers should be aware of the rearward amplification of their specific vehicles and steer accordingly."
8906,"When driving a double, the lightest trailer should be placed:",,In the first position.,In the middle position.,In the rear position.,In any position.,C,"For safest handling when driving a double or triple combination vehicle, the most heavily loaded semi-trailer should be placed in the first position behind the tractor. The lightest trailer should be placed in the rear position."
11698,"During a walk-around inspection, ensure there are no cracks on the brake drums that are more than ____ of the width of the friction area.",,One half,One quarter,One third,One tenth,A,"Before beginning a trip, it is important to check the brake drums during your walk-around inspection. It is unsafe to drive if any brake drum has a crack more than one half of the width of the friction area."
9541,When coupling a trailer:,,Make sure to couple matching glad hands.,Any glad hand can be connected to any other glad hand.,It is best to leave one glad hand unattached.,Only one set of glad hands should be connected.,A,"When coupling, make sure you couple matching glad hands. They are often color-coded to help drivers avoid mistakes. Typically, blue is used for service lines and red is used for emergency lines."
9382,"If the air pressure warning light comes on, you should:",,Continue driving normally.,Activate your hazard lights and continue driving.,Call the local law enforcement agency.,Safely exit the roadway and stop.,D,"If the air pressure warning light or buzzer comes on while you are driving, you should immediately stop and safely park the vehicle. This warning signal indicates that there is a problem in the air brake system that needs to be fixed."
10127,____ is a thin layer of ice that forms on road surfaces.,,White ice,Black ice,Green ice,Blue ice,B,Black ice is a layer of ice that is thin and clear enough for the road to be visible through it. This makes the road look as if it is merely wet.
9825,"When driving a double or triple, it is important to remember that:",,The vehicle requires more space than most other vehicles.,Other drivers will likely get out of your way when necessary.,The vehicle likely weighs the same as other vehicles.,The vehicle can easily fit into small spaces.,A,"Doubles and triples need more space than other vehicles, both because they are longer than other vehicles and because their size and weight prevent them from turning or stopping suddenly. When driving a double or triple, always make sure you have enough space before entering traffic, crossing traffic, or changing lanes."
9835,How are dolly brakes released?,,By opening the air tank petcock,By releasing the supply valve,By closing the supply valve,By turning off the retarder,A,"Release dolly brakes by opening the air tank petcock. If the dolly has spring brakes, use the dolly parking brake control."
8871,What is a wig wag?,,A type of warning system,A tube used to move air from the compressor to the tanks,A noise made by air brakes when used,A part within the braking unit that allows air to move freely,A,A wig wag is a type of low air pressure warning device in an air brake system. It drops a mechanical arm into the driver's view when the air pressure in the tanks falls below 60 psi.
9266,"If confronted by an aggressive driver, you should:",,Make eye contact to better communicate with them.,Ignore their gestures.,Not move out of their path of travel.,,B,"If confronted by an aggressive driver, it is most important to get out of their way, if possible. Do not make eye contact with the driver, as doing so could provoke them. Do not let them provoke you with their actions."
9003,"When using the controlled braking method in an emergency situation, you should:",,Apply the brakes as hard as possible without locking the wheels.,Apply the brakes with about half of your usual force.,Apply the brakes so the wheels lock.,Apply the brakes with minimal pressure.,A,The controlled braking method for emergency stops involves applying the brakes as hard as you can without locking the wheels. Keep steering wheel movements small when braking in this way.
8791,What may happen if the exhaust system is not working properly?,,Poisonous fumes may enter the cab.,Poisonous fumes may exit the rear of the muffler system.,It may prevent proper steering.,It may cause problems if the trailer is fully loaded.,A,A broken exhaust system can allow poisonous fumes to enter a vehicle's cab or sleeper berth. Be sure to regularly check your exhaust system for defects.
8896,One function of the emergency air line is to:,,Control the emergency brakes.,Flash when air pressure is below a certain psi.,Allow for quick turning.,Control the ability to maneuver during bad weather conditions.,A,"The emergency air line (also known as the supply line) has two functions. The first is to supply air to the trailer air tanks, and the second is to control the emergency brakes on combination vehicles."
11590,____ are the cause of more than half of all accident-related truck driver deaths.,,Truck rollovers,Motorcycles,Slippery roads,Pedestrians,A,"More than half of all accident-related truck driver deaths are a result of truck rollovers. To help prevent a rollover, be sure to load cargo low to the ground and centered on your rig. Take corners slowly and carefully."
9269,"When traveling long distances, you should:",,Take rest breaks.,Drive as fast as possible.,Drive through the night.,,A,"To avoid becoming fatigued on a long trip, you should take a break after every 100 miles or two hours of driving. Driving through the night, or during any other time when you would normally be asleep, raises the danger of fatigue."
9297,What color light indicates a vehicle's ABS is not working?,,Green,Blue,Yellow,,C,"On vehicles with Anti-Lock Braking Systems (ABS), yellow malfunction lamps alert the driver to ABS malfunction."
9642,"While driving, you should:",,Develop plans to get out of any dangerous situation that could arise.,Enjoy the scenery.,Never look at the mirrors.,Focus on your own driving and not worry about other drivers.,A,"While driving, you should consistently check the road ahead for hazards. Develop a plan to deal with any hazards that could arise."
9646,"If you are confronted by an aggressive driver, you should:",,Make eye contact with the driver.,Stay in the driver's lane.,Try to race the driver.,Ignore the driver's gestures.,D,"If confronted by an aggressive driver, the most important thing for you to do is get out of their way. Avoid making eye contact, do not challenge them by increasing your speed, and do not let yourself be provoked by any angry gestures they direct toward you."
9262,Unsafely reaching for a phone is:,,Acceptable if you are driving without a passenger.,Acceptable if you plan to use a hands-free feature.,Unacceptable even if you plan to use a hands-free feature.,,C,"If you must use a mobile phone while driving, it must be in close proximity to you and easily reachable while you are securely fastened into your seat. It is dangerous and non-compliant to unsafely reach for a mobile phone, even if you plan to use a hands-free feature when speaking on the phone."
9298,When leaving your vehicle unattended:,,The parking brake should be used.,The parking brake only needs to be used if the vehicle is parked on a slope.,"The parking brake should not be used, as it can damage the tires.",,A,"In general, you should always use the parking brake when parking your vehicle. However, you should not apply the parking brake if your brakes are very hot or if your brakes are wet and temperatures are below freezing."
11441,A converter gear is:,,A lock on a trailer door.,A coupling device.,A trailer at the end of a combination.,Not necessary on doubles or triples.,B,"A converter gear on a dolly is a coupling device with one or two axles and a fifth wheel, onto which a semi-trailer can be coupled to the rear of a tractor-trailer combination."
9263,Eating while driving is:,,A good way to save time.,A dangerous activity.,Acceptable if you are eating foods that are easy to eat.,,B,"Smoking, eating, or drinking are distracting activities and should be avoided while you are driving. Instead, plan ahead and allow yourself time to stop to eat when making a lengthy trip."
9849,"When coupling a double or triple, which trailer should be attached last?",,The trailer directly behind the cab,The middle trailer,The rear trailer,It doesn’t matter.,C,"When coupling a double or triple combination, the rearmost trailer should be the final trailer attached."
11240,"When making tight maneuvers, it is important for a driver to:",,Open the door for a better look.,Use their mirrors.,Flash their headlights.,Open their cargo door.,B,"While regular mirror checks should always be part of your driving routine, you should make a particular point of checking the mirrors when changing lanes, turning, merging, or making tight maneuvers."
9650,"When driving, you should stop and take a break ____ to avoid becoming too tired.",,Every half hour,Every hour,Every two hours,Every six hours,C,"To reduce the chances of becoming fatigued on a long trip, a driver should stop for a break at least once every two hours or 100 miles driven."
11570,"An air supply control in its ""emergency"" position will:",,Turn on the air supply.,Apply the trailer emergency brakes.,Prevent a skid.,Accelerate the vehicle.,B,"Tractor protection controls in older vehicles may be operated by levers instead of knobs. If an air supply control is set in its ""emergency"" position, the air supply will be stopped and the trailer emergency brakes will be applied."
9514,"When starting the vehicle during the pre-trip inspection, the coolant temperature should:",,Decrease.,Rise slowly.,Hold steady.,Jump quickly.,B,"After starting your vehicle during the pre-trip inspection, you should watch the gauges. The coolant temperature should gradually rise to a normal operating range."
9116,Hydraulic brakes can fail due to:,,A loss of pressure.,Cold weather.,Driving uphill for long periods of time.,Grooves in the roadway.,A,Failure of hydraulic brakes is often caused by a loss of hydraulic pressure. Hydraulic brakes may also fade because of overuse on a long downgrade.
11722,An air brake-equipped vehicle traveling at a speed of 55 mph under ideal driving conditions will need approximately ____ to come to a complete stop.,,100 feet,250 feet,300 feet,450 feet,D,"A vehicle's total stopping distance is made up of perception distance, reaction distance, brake lag distance, and braking distance. With all of these factors included, an air brake-equipped vehicle traveling at a speed of 55 mph under ideal driving conditions will need approximately 450 feet to come to a complete stop."
9380,Most heavy-duty vehicles use:,,Single air brake systems.,Dual air brake systems.,Triple air brake systems.,Quadruple air brake systems.,B,"Most heavy-duty vehicles use dual air brake systems, in which there are two separate braking systems operated by a single set of controls. Each system operates the brakes on different axles."
9536,Combination vehicles:,,Are usually shorter than single commercial vehicles.,Are usually lighter than single commercial vehicles.,Require more skill to drive than single commercial vehicles.,Are easier to drive than single commercial vehicles.,C,"Combination vehicles are usually heavier and longer than single commercial vehicles. For these reasons, they usually require more driving skill than single commercial vehicles."
9652,Antifreeze helps to keep an engine functioning properly:,,But only in cold weather.,But only in hot weather.,Regardless of the weather.,While minimizing the vehicle's fuel use.,C,"It is always important to have enough water and antifreeze in a vehicle's cooling system. Despite the name, antifreeze is beneficial to an engine even in hot weather."
9080,Which of the following is not a rule for using turn signals?,,Signal early.,Signal continuously.,Cancel your signal once your turn or lane change is complete.,Don’t signal unless another vehicle is close.,D,"Always signal before a turn or lane change. Begin signaling well in advance of the movement and keep the signal on continuously during the turn. If it is not self-canceling, make sure to turn your signal off after your turn or lane change is complete."
11458,"When uncoupling a trailer, landing gear should be:",,Raised completely.,Lowered halfway.,Just off the pavement.,Firmly on the ground.,D,"Landing gear, or trailer supports, should always be completely raised before a vehicle is driven. When uncoupling, landing gear should be lowered to make firm contact with the ground. If a trailer is loaded when it is being uncoupled, you should lower the landing gear and turn the crank a few additional times to remove some weight from the trailer."
8815,"When parked on the side of the road, you should:",,Use only the rear flashing lights.,Use one set of turn signals.,Use your high beam headlights.,Use your four-way flashers.,D,Always turn on your four-way emergency flashers if you must park on the side of the road. This is especially important when traveling at night.
9503,"When checking your tires, which of the following is not an issue to correct?",,Too much air pressure,Too little air pressure,Radial and bias-ply tires used together,Tread depth of at least 4/32 of an inch on the front tires,D,Problems to check for when inspecting tires include: air pressure that is too low or too high; using radial and bias-ply tires together; tread depth of less than 4/32 of an inch in major grooves on front tires; and tread depth of less than 2/32 of an inch on all other tires.
10065,"If you must stop on the side of a highway, how far behind your vehicle should warning devices be placed?",,"5, 15, and 30 feet","10, 25, and 50 feet","10, 100, and 200 feet","100, 200, and 500 feet",C,"When stopping your CMV on the side of a highway, warning devices must be placed 10 feet, 100 feet, and 200 feet behind the vehicle."
11588,"To test the trailer service brakes, you should:",,Move the vehicle forward slowly and apply the brakes with the brake pedal.,Reverse the vehicle slowly and apply the brakes with the hand control.,Reverse the vehicle slowly and apply the brakes with the brake pedal.,Move the vehicle forward slowly and apply the brakes with the hand control.,D,"To test the trailer service brakes, you should first ensure that the braking system has a normal air pressure level, then release the parking brake. You should then move the vehicle forward slowly and apply the brakes with the hand control. If the trailer service brakes are working properly, you will feel the brakes activate."
9137,Service brakes should:,,Be tested once a month.,Only be tested by a trained mechanic.,Be tested before every trip.,,C,"Before driving, you should always verify that your service brakes are in good working order. Testing the brakes before a trip allows you to locate any problems before you need to brake while on the road."
11282,"When driving in fog, you should:",,Use the windshield wipers.,Use low beam headlights.,Use high beam headlights.,Use the air conditioning.,B,"If you must drive in fog, you should use your low beam headlights and fog lights, even during the daytime."
10939,Multi-speed axles and auxiliary transmissions are used:,,To make a vehicle run more smoothly.,To provide extra gears.,To get improved gas mileage.,To make a vehicle less noisy.,B,"On many vehicles, multi-speed rear axles and auxiliary transmissions are used to provide extra gears. They are usually controlled by a selector knob on the gearshift lever."
8799,"If the brakes “pull” to one side or the other when you use them, it's a sign that:",,The brakes are working properly.,The brakes need to be checked.,The brakes are new.,The brakes have too much stopping power.,B,"If your vehicle ""pulls"" to one side when braking, you may have brake trouble. If there is an issue with your brakes, you should fix the issue before driving. Operating an unsafe vehicle is against federal and state laws."
