id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
83658,"ਜਦੋਂ ਤੱਕ ਵਿਸ਼ੇਸ਼ ਤੌਰ 'ਤੇ ਛੋਟ ਨਹੀਂ ਦਿੱਤੀ ਜਾਂਦੀ, ਇੱਕ ਨਵੇਂ ਐਂਬੂਲੈਂਸ ਡਰਾਈਵਰ ਨੂੰ ਇੱਕ ਵੈਧ EMT-1 (ਐਂਬੂਲੈਂਸ) ਸਰਟੀਫਿਕੇਟ ਪ੍ਰਾਪਤ ਕਰਨਾ ਚਾਹੀਦਾ ਹੈ",,ਦੋ ਸਾਲਾਂ ਦੀ ਨੌਕਰੀ ਤੋਂ ਬਾਅਦ.,ਜੇਕਰ ਲੋੜ ਹੋਵੇ ਤਾਂ ਹੀ।,ਸਿਰਫ਼ ਐਂਬੂਲੈਂਸ ਡਰਾਈਵਰ ਸਰਟੀਫਿਕੇਟ ਨੂੰ ਰੀਨਿਊ ਕਰਨ ਲਈ।,ਨੌਕਰੀ ਦੇ ਇੱਕ ਸਾਲ ਦੇ ਅੰਦਰ.,D,
83675,ਐਮਰਜੈਂਸੀ ਕਾਲ ਦਾ ਜਵਾਬ ਦੇਣ ਵੇਲੇ ਆਕਸੀਜਨ ਦੀ ਘੱਟੋ-ਘੱਟ ਸਪਲਾਈ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈ,,15 ਮਿੰਟ ਦੀ ਸਪਲਾਈ.,ਇੱਕ ਸਟੇਸ਼ਨਰੀ ਸਿਲੰਡਰ ਵਿੱਚ 10 LPM 'ਤੇ 20 ਮਿੰਟ ਦੀ ਸਪਲਾਈ।,ਇੱਕ ਸਟੇਸ਼ਨਰੀ ਸਿਲੰਡਰ ਵਿੱਚ 10 ਮਿੰਟ ਦੀ ਸਪਲਾਈ।,ਇੱਕ ਪੋਰਟੇਬਲ ਸਿਲੰਡਰ ਵਿੱਚ 10 LPM 'ਤੇ 20 ਮਿੰਟ ਦੀ ਸਪਲਾਈ।,D,
83638,"""ਕੋਡ 3"" ਦੇ ਤਹਿਤ ਐਂਬੂਲੈਂਸ ਚਲਾਉਣ ਵੇਲੇ, ਡਰਾਈਵਰ ਨੂੰ ਚਾਹੀਦਾ ਹੈ",,ਸਾਇਰਨ ਹਰ ਸਮੇਂ ਚਾਲੂ ਰੱਖੋ।,ਇੱਕ ਚਮਕਦਾ ਲਾਲ ਚੇਤਾਵਨੀ ਲੈਂਪ ਪ੍ਰਦਰਸ਼ਿਤ ਕਰੋ।,ਉਨ੍ਹਾਂ ਦੇ ਸੱਜੇ ਪਾਸੇ ਵਾਹਨਾਂ ਨੂੰ ਲੰਘਣ ਤੋਂ ਬਚੋ।,ਉਪਰੋਕਤ ਸਾਰੇ ਕਰੋ.,C,
83642,ਐਂਬੂਲੈਂਸ ਵਿੱਚ ਸਿਗਰਟ ਪੀਣੀ ਹੈ,,ਨਿਯਮਾਂ ਵਿੱਚ ਜ਼ਿਕਰ ਨਹੀਂ ਹੈ।,ਮਨਾਹੀ ਹੈ.,ਨਿਯਮਾਂ ਦੁਆਰਾ ਇਜਾਜ਼ਤ ਦਿੱਤੀ ਗਈ ਹੈ।,ਸਿਰਫ ਮਰੀਜ਼ਾਂ ਦੇ ਡੱਬੇ ਵਿੱਚ ਮਨਾਹੀ ਹੈ।,A,
83659,ਜੇਕਰ ਤੁਹਾਨੂੰ ਦੋਸ਼ੀ ਠਹਿਰਾਇਆ ਜਾਂਦਾ ਹੈ ਤਾਂ ਤੁਹਾਡਾ ਐਂਬੂਲੈਂਸ ਡਰਾਈਵਰ ਸਰਟੀਫਿਕੇਟ ਅਸਵੀਕਾਰ ਜਾਂ ਰੱਦ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ,,ਚੋਰੀ ਦੀ ਜਾਇਦਾਦ ਦਾ ਕਬਜ਼ਾ.,ਮਾਰਿਜੁਆਨਾ ਦਾ ਕਬਜ਼ਾ.,ਅਸ਼ਲੀਲ ਐਕਸਪੋਜਰ.,ਉਪਰੋਕਤ ਵਿੱਚੋਂ ਕੋਈ ਵੀ,D,
83636,ਐਂਬੂਲੈਂਸ ਡਰਾਈਵਰ ਦੀ ਮੁੱਢਲੀ ਜ਼ਿੰਮੇਵਾਰੀ ਹੈ,,ਨਜ਼ਦੀਕੀ ਸਹੂਲਤ ਲਈ ਤੇਜ਼ ਆਵਾਜਾਈ.,ਬਾਲਣ ਦੀ ਬਚਤ.,ਸੁਰੱਖਿਅਤ ਮਰੀਜ਼ ਦੀ ਆਵਾਜਾਈ.,ਮਰੀਜ਼ ਨੂੰ ਪ੍ਰਦਾਨ ਕੀਤੀ ਡਾਕਟਰੀ ਦੇਖਭਾਲ ਦੀ ਗੁਣਵੱਤਾ.,C,
83647,ਹਰ ਐਂਬੂਲੈਂਸ ਡਰਾਈਵਰ ਨੂੰ ਸਾਰੇ ਲੋੜੀਂਦੇ ਐਂਬੂਲੈਂਸ ਉਪਕਰਣਾਂ ਦੀ ਵਰਤੋਂ ਕਰਨ ਅਤੇ ਜ਼ਖਮੀਆਂ ਦੀ ਦੇਖਭਾਲ ਵਿੱਚ ਸੇਵਾਦਾਰ ਦੀ ਸਹਾਇਤਾ ਕਰਨ ਲਈ ਸਿਖਲਾਈ ਦਿੱਤੀ ਜਾਣੀ ਚਾਹੀਦੀ ਹੈ,,ਰੁਜ਼ਗਾਰ ਦੇ ਪਹਿਲੇ ਸਾਲ ਦੇ ਅੰਦਰ.,ਰੁਜ਼ਗਾਰ ਦੇ ਪਹਿਲੇ 90 ਦਿਨਾਂ ਦੇ ਅੰਦਰ।,ਐਮਰਜੈਂਸੀ ਕਾਲ ਦਾ ਜਵਾਬ ਦੇਣ ਤੋਂ ਪਹਿਲਾਂ।,ਰੁਜ਼ਗਾਰ ਦੇ ਪਹਿਲੇ 6 ਮਹੀਨਿਆਂ ਦੇ ਅੰਦਰ।,C,
83657,"ਸਥਿਰ ਮਰੀਜ਼ ਨੂੰ ਲਿਜਾਣ ਵੇਲੇ, ਡਰਾਈਵਰ ਨੂੰ ਚਾਹੀਦਾ ਹੈ",,ਹਮੇਸ਼ਾ “ਕੋਡ 3” ਚਲਾਓ।,ਪੋਸਟ ਕੀਤੀ ਗਤੀ ਸੀਮਾ ਦੇ ਅੰਦਰ ਗੱਡੀ ਚਲਾਓ।,ਹਮੇਸ਼ਾ ਸਾਇਰਨ ਦੀ ਵਰਤੋਂ ਕਰੋ।,ਸਾਇਰਨ ਤੋਂ ਬਿਨਾਂ ਸਿਰਫ ਚਮਕਦੀਆਂ ਲਾਲ ਬੱਤੀਆਂ ਦੀ ਵਰਤੋਂ ਕਰੋ।,B,
83674,"""ਕੋਡ 3"" ਨਿਯਮਾਂ ਦੁਆਰਾ ਵਰਜਿਤ ਹੈ",,ਪ੍ਰਤੀਕੂਲ ਮੌਸਮ ਦੇ ਹਾਲਾਤ ਵਿੱਚ.,ਭੀੜ-ਭੜੱਕੇ ਵਾਲੀ ਆਵਾਜਾਈ ਵਿੱਚ।,ਜਦੋਂ ਪੋਸਟ ਕੀਤੀ ਗਤੀ ਸੀਮਾ 75 mph ਜਾਂ ਵੱਧ ਹੈ।,ਜਦੋਂ ਮਰੀਜ਼ ਗੰਭੀਰ ਹਾਲਤ ਵਿੱਚ ਹੁੰਦਾ ਹੈ।,B,
83685,"ਬੈਕਅੱਪ ਲੈਣ ਵੇਲੇ, ਐਂਬੂਲੈਂਸ ਡਰਾਈਵਰ ਨੂੰ ਚਾਹੀਦਾ ਹੈ",,ਦੂਜੇ ਡਰਾਈਵਰਾਂ ਅਤੇ ਪੈਦਲ ਚੱਲਣ ਵਾਲਿਆਂ ਨੂੰ ਆਪਣੇ ਇਰਾਦੇ ਬਾਰੇ ਚੇਤਾਵਨੀ ਦੇਣ ਲਈ ਹਾਰਨ ਦੀ ਵਰਤੋਂ ਕਰੋ।,ਲਗਾਤਾਰ ਆਪਣੇ ਸ਼ੀਸ਼ੇ ਚੈੱਕ ਕਰੋ.,ਪੈਦਲ ਚੱਲਣ ਵਾਲਿਆਂ ਜਾਂ ਰੁਕਾਵਟਾਂ ਦੀ ਜਾਂਚ ਕਰਦੇ ਰਹੋ।,ਉੱਤੇ ਦਿਤੇ ਸਾਰੇ.,D,
83677,"""ਕੋਡ 3"" ਦੇ ਅਧੀਨ ਡਰਾਈਵਿੰਗ ਨਿਮਨਲਿਖਤ ਕਾਰਨਾਂ ਕਰਕੇ ਜਾਇਜ਼ ਹੋ ਸਕਦੀ ਹੈ:",,ਬੇਲੋੜੀ ਦੁੱਖ ਨੂੰ ਰੋਕਣ ਲਈ.,ਅਪਾਹਜਤਾ ਨੂੰ ਰੋਕਣ ਲਈ.,ਇੱਕ ਜਾਨ ਬਚਾਉਣ ਲਈ।,ਉਪਰੋਕਤ ਕਾਰਨਾਂ ਵਿੱਚੋਂ ਕੋਈ ਜਾਂ ਸਾਰੇ।,D,
83665,ਕਿੰਨੀ ਵਾਰ ਅੱਗ ਬੁਝਾਉਣ ਵਾਲੇ ਯੰਤਰਾਂ ਦੀ ਜਾਂਚ ਅਤੇ ਸੇਵਾ ਕੀਤੀ ਜਾਂਦੀ ਹੈ?,,ਹਰ ਮਹੀਨੇ,ਨਿੱਤ,"ਹਰ ਸਾਲ, ਜਾਂ ਵਰਤੋਂ ਤੋਂ ਤੁਰੰਤ ਬਾਅਦ","ਹਰ ਤਿੰਨ ਮਹੀਨਿਆਂ ਬਾਅਦ, ਜਾਂ ਵਰਤੋਂ ਤੋਂ ਤੁਰੰਤ ਬਾਅਦ",C,
83661,ਟ੍ਰੈਫਿਕ ਦੁਰਘਟਨਾ ਦੇ ਸੀਨ ਦੇ ਪ੍ਰਬੰਧਨ ਲਈ ਮੁੱਖ ਅਧਿਕਾਰ ਕਿਸ ਕੋਲ ਹੈ ਜਿਸ ਵਿੱਚ ਸੱਟਾਂ ਸ਼ਾਮਲ ਹਨ?,,ਪੈਰਾਮੈਡਿਕਸ,ਡਰਾਈਵਰ,ਐਂਬੂਲੈਂਸ ਸੇਵਾਦਾਰ,ਜਨਤਕ ਸੁਰੱਖਿਆ ਏਜੰਸੀ ਜਿਸ ਕੋਲ ਜਾਂਚ ਦਾ ਅਧਿਕਾਰ ਹੈ,D,
83650,"ਹਾਈ ਸਪੀਡ ਮਰੀਜ਼ਾਂ ਦੀ ਆਵਾਜਾਈ ਦੀ ਵਰਤੋਂ ਕਰਨ ਦੇ ਫੈਸਲੇ ਲਈ ਸਹੀ ਨਿਰਣੇ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈ, ਕਿਉਂਕਿ ਉੱਚ ਰਫਤਾਰ ਹੋ ਸਕਦੀ ਹੈ",,ਚੱਲ ਰਹੇ ਡਾਕਟਰੀ ਇਲਾਜ ਵਿੱਚ ਵਿਘਨ ਪੈਂਦਾ ਹੈ।,ਇੱਕ ਸਥਿਰ ਮਰੀਜ਼ ਨੂੰ ਸਦਮੇ ਵਿੱਚ ਪਾਓ।,ਮਰੀਜ਼ ਨੂੰ ਡਰਾਉਣਾ.,ਉਪਰੋਕਤ ਸਾਰੇ ਕਰੋ.,D,
83641,ਡਰਾਈਵਰ ਨੂੰ ਐਂਬੂਲੈਂਸ ਦੀ ਜਾਂਚ ਕਰਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈ,,ਰੋਜ਼ਾਨਾ,ਹਰ ਯਾਤਰਾ ਦੇ ਬਾਅਦ.,ਹਫ਼ਤੇ ਵਿੱਚ ਇੱਕ ਵਾਰ.,ਉਹਨਾਂ ਦੀ ਸ਼ਿਫਟ ਦੇ ਸ਼ੁਰੂ ਵਿੱਚ.,D,
83669,ਐਂਬੂਲੈਂਸ 'ਤੇ ਸਥਿਰ ਲਾਲ ਬੱਤੀ ਦਿਖਾਉਣਾ ਕਦੋਂ ਜ਼ਰੂਰੀ ਹੈ?,,ਜਦੋਂ ਤੁਸੀਂ ਆਪਣੀ ਸ਼ਿਫਟ ਪੂਰੀ ਕਰ ਲੈਂਦੇ ਹੋ,ਜਦੋਂ ਹੋਰ ਵਾਹਨ ਲੰਘਦੇ ਹਨ,ਇੱਕ ਬਹੁਤ ਜ਼ਿਆਦਾ ਖ਼ਤਰੇ ਦੇ ਮਾਮਲੇ ਵਿੱਚ,ਹਰ ਵਾਰ ਜਦੋਂ ਤੁਸੀਂ ਐਂਬੂਲੈਂਸ ਚਲਾਉਂਦੇ ਹੋ,C,
83652,"ਜਦੋਂ ਕੋਈ ਯੋਗ ਸੇਵਾਦਾਰ ਆਸਾਨੀ ਨਾਲ ਉਪਲਬਧ ਨਹੀਂ ਹੁੰਦਾ, ਤਾਂ ਡਰਾਈਵਰ ਦੀ ਜ਼ਿੰਮੇਵਾਰੀ ਹੁੰਦੀ ਹੈ",,ਸੇਵਾਦਾਰ ਦੇ ਬਿਨਾਂ ਤੁਰੰਤ ਜਵਾਬ ਦਿਓ।,ਡਿਸਪੈਚਰ ਨੂੰ ਸੂਚਿਤ ਕਰੋ ਕਿ ਤੁਸੀਂ ਜਵਾਬ ਦੇਣ ਵਿੱਚ ਅਸਮਰੱਥ ਹੋ।,ਸੇਵਾਦਾਰ ਦੀ ਉਡੀਕ ਕਰੋ।,ਇੱਕ ਸਿਖਿਆਰਥੀ ਨੂੰ ਮਦਦ ਲਈ ਪੁੱਛੋ।,B,
83666,"""ਕੋਡ 3"" ਛੋਟ ਦੇ ਤਹਿਤ ਗੱਡੀ ਚਲਾਉਣ ਲਈ ਕੀ ਸ਼ਰਤਾਂ ਹਨ?",,ਬੇਕਾਬੂ ਕਾਰਡੀਓਵੈਸਕੁਲਰ ਕਮਜ਼ੋਰੀ,ਗੁੰਝਲਦਾਰ ਜਣੇਪੇ,ਬੇਕਾਬੂ ਹੈਮਰੇਜ,ਉਪਰੋਕਤ ਸ਼ਰਤਾਂ ਵਿੱਚੋਂ ਕੋਈ ਵੀ ਜਾਂ ਸਾਰੀਆਂ,D,
83662,"“ਕੋਡ 3” ਛੋਟਾਂ ਦੇ ਅਧੀਨ ਗੱਡੀ ਚਲਾਉਂਦੇ ਸਮੇਂ, ਤੁਹਾਨੂੰ ਕਿਹੜੇ ਖ਼ਤਰਿਆਂ ਦਾ ਅੰਦਾਜ਼ਾ ਲਗਾਉਣਾ ਚਾਹੀਦਾ ਹੈ?",,ਡਰਾਈਵਰ ਮੂਵ ਓਵਰ ਲਾਅ ਦੀ ਪਾਲਣਾ ਨਹੀਂ ਕਰਦੇ,ਬੇਪਰਵਾਹ ਡਰਾਈਵਰ,ਅੰਨ੍ਹੇ ਚੌਰਾਹੇ,ਉੱਤੇ ਦਿਤੇ ਸਾਰੇ,D,
83651,ਇੱਕ ਵੈਧ ਐਂਬੂਲੈਂਸ ਡਰਾਈਵਰ ਸਰਟੀਫਿਕੇਟ ਨੂੰ ਕਾਇਮ ਰੱਖਣ ਲਈ ਤੁਹਾਨੂੰ ਇੱਕ ਸਰੀਰਕ ਪ੍ਰੀਖਿਆ ਪਾਸ ਕਰਨੀ ਚਾਹੀਦੀ ਹੈ,,ਹਰ ਦੋ ਸਾਲ.,EMT-1 (ਐਂਬੂਲੈਂਸ) ਸਰਟੀਫਿਕੇਟ ਦਾ ਨਵੀਨੀਕਰਨ ਕਰਦੇ ਸਮੇਂ।,ਮਹੀਨੇ ਵਿੱਚ ਇੱਕ ਵਾਰ.,ਹਰ ਸਾਲ.,A,
83649,ਅਧਿਐਨ ਨੇ ਦਿਖਾਇਆ ਹੈ ਕਿ ਐਮਰਜੈਂਸੀ ਵਾਹਨਾਂ 'ਤੇ ਸਾਇਰਨ ਕਾਫ਼ੀ ਚੇਤਾਵਨੀਆਂ ਨਹੀਂ ਦਿੰਦੇ ਹਨ,,ਪੈਦਲ ਚੱਲਣ ਵਾਲੇ,ਇੱਕ ਚੌਰਾਹੇ ਵਾਲੀ ਸੜਕ 'ਤੇ ਆ ਰਹੇ ਵਾਹਨਾਂ ਦੇ ਡਰਾਈਵਰ।,ਵਿਅਸਤ ਸ਼ਹਿਰ ਦੀ ਆਵਾਜਾਈ ਵਿੱਚ.,ਡਰਾਈਵਰਾਂ ਦੇ ਨੇੜੇ ਆ ਰਹੇ ਹਨ।,B,
83682,ਸਾਰੀਆਂ ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਮੈਡੀਕਲ ਸਪਲਾਈਆਂ ਨੂੰ ਰੱਖਿਆ ਜਾਣਾ ਚਾਹੀਦਾ ਹੈ,,ਸਾਫ਼ ਅਤੇ ਵਰਤਣ ਲਈ ਤਿਆਰ.,ਨਿਰਜੀਵ.,ਰੋਗਾਣੂ ਮੁਕਤ.,ਉੱਤੇ ਦਿਤੇ ਸਾਰੇ.,D,
83680,ਕਿਸੇ ਚੌਰਾਹੇ ਵਿੱਚ ਦਾਖਲ ਹੋਣ ਤੋਂ ਪਹਿਲਾਂ ਡਰਾਈਵਰ ਨੂੰ _____ ਦੇਖਣਾ ਚਾਹੀਦਾ ਹੈ।,,ਇਸ ਨਾਲ ਕੋਈ ਫ਼ਰਕ ਨਹੀਂ ਪੈਂਦਾ ਜਿੰਨਾ ਚਿਰ ਉਹ ਦੋਵੇਂ ਪਾਸੇ ਦੇਖਦਾ ਹੈ।,ਸੱਜੇ-ਖੱਬੇ-ਸੱਜੇ,ਸੱਜੇ ਅਤੇ ਖੱਬੇ,ਖੱਬੇ-ਸੱਜੇ-ਖੱਬੇ,D,
83656,ਐਂਬੂਲੈਂਸ 'ਤੇ ਕਿਸੇ ਵੀ ਦੋ ਨਾਲ ਲੱਗਦੇ ਖੰਭਿਆਂ ਵਿੱਚ ____ ਤੋਂ ਘੱਟ ਦੀ ਡੂੰਘਾਈ ਵਾਲੇ ਟਾਇਰ ਦੀ ਵਰਤੋਂ ਨਹੀਂ ਕੀਤੀ ਜਾਣੀ ਚਾਹੀਦੀ।,,ਇੱਕ ਇੰਚ ਦਾ 1/16,ਇੱਕ ਇੰਚ ਦਾ 1/32,ਇੱਕ ਇੰਚ ਦਾ 3/32,ਉੱਪਰ ਵਾਲਿਆਂ ਵਿਚੋਂ ਕੋਈ ਵੀ ਨਹੀਂ,B,
