id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
9309,"When performing a pre-trip inspection and looking into the fifth wheel gap, you should:",,Make sure the locking jaws are open.,Make sure the locking jaws are fully closed around the kingpin.,Make sure the locking jaws are loose.,,B,"When inspecting a trailer coupling, you should make sure the fifth wheel locking jaws are closed around the shank of the kingpin, not the head of the kingpin."
9599,Drivers talking to passengers in their vehicle should be viewed as:,,Responsible drivers.,Distracted drivers.,Knowledgeable drivers.,,B,Drivers who are engaged in conversation with passengers may be distracted from the task of driving. Use extra caution when driving near distracted drivers.
11376,"When driving, you should stop every ____ to take a break to avoid becoming too tired.",,Half hour,Two hours,Six hours,,B,"To reduce the risk of becoming fatigued on a long trip, you should stop to take a break at least once for every two hours or 100 miles driven."
8507,Which of the following is true?,,It is safe to drive on a tire that is missing one or two lug nuts.,A cracked lock ring on a rim is safe if you are not driving faster than 55 mph.,A missing clamp on a rim is dangerous and should be corrected.,,C,"Missing clamps, spacers, studs, or lugs are dangerous, as are mismatched, bent, or cracked lock rings. Be sure your tires and rims are in good condition before operating your commercial motor vehicle."
9570,The minimum acceptable tread depth for rear tires is:,,1/64 of an inch.,1/32 of an inch.,2/32 of an inch.,,C,"When inspecting your tires, verify that there is at least 4/32 of an inch of tread depth in every major groove on the front tires, and tread depth of at least 2/32 of an inch on the other tires. Tires on the same vehicle should all be the same size."
11180,What happens when a vehicle hydroplanes?,,The tires lose contact with the road.,The trailer disengages from the tractor.,The vehicle becomes easier to control.,,A,"On a wet road, it is possible for a vehicle's tires to lose traction with the road surface and begin to glide along on the layer of water. This is referred to as hydroplaning. Hydroplaning can occur at speeds as low as 30 mph."
9253,"If you doubt that you have enough space to safely drive under a bridge or sign, you should:",,Drive faster.,Drive more slowly.,Drive on the shoulder.,,B,"If you are not certain that your vehicle will fit under overhead objects, you should slow down and take a different route, if possible."
9378,"At railroad crossings, bus drivers:",,Do not need to stop.,"Do not need to stop, but must reduce their speed to 25 mph below the posted speed limit.","Do not need to stop, but must open the door to listen for trains.",Must stop and check for any approaching trains.,D,"When approaching a railroad crossing while driving a bus, you must stop between 15 and 50 feet from the nearest track to look and listen for any approaching trains. Only proceed once you are certain that there are no approaching trains. You do not need to stop at streetcar crossings; if a police officer or flagger is directing traffic; if there is a green traffic signal at the crossing; or at crossings marked ""exempt"" or ""abandoned."""
8846,"In the event of an engine fire, you should not:",,Turn the engine off as soon as possible.,Keep the fire from spreading.,Open the hood.,Spray from the underside of the vehicle.,C,"In the event of an engine fire, you should turn off the engine as soon as possible. Do not open the hood if you can avoid it. Shoot foam through the louvers or from the vehicle’s underside."
8802,"To make it as safe as possible to leave a stop, you should park:",,So that you must back up to leave your parking space.,So that you can pull forward to leave your parking space.,"On the side of a roadway, not in a parking lot.",By backing into a parking space.,B,"Backing can be dangerous, so avoid doing it whenever you can. If possible, park in such a way that allows you to pull forward to exit your parking space."
9037,"Once stopped as a part of the stop/start maneuver, you should:",,Use the four-way flashers.,"Not use the four-way flashers because it is just a test, not an emergency.",Leave the vehicle in first gear.,Park in front of a fire hydrant.,A,"Once you have stopped as a part of the stop/start maneuver during the on-road driving skills test, you must activate your four-way flashers and shift into neutral or park. You must not block any driveways, intersections, fire hydrants, or signs."
8801,When stopping:,,The brake pedal should be pressed down gradually.,The brake pedal should be pushed down quickly.,"The brake pedal should be pressed down repeatedly, but not held down continuously.",The amount of force required on the brake pedal will be the same each time you slow or stop.,A,Press the brake pedal down smoothly and gradually every time you slow or stop. The amount of brake pressure you need to apply depends on the speed of your vehicle and how quickly you need to stop.
10104,Backing with a trailer is dangerous because:,,It is difficult to see behind the vehicle.,Most trucks do not have the ability to move in reverse.,Cargo may fall out of the trailer.,There may be extra weight in the front of the trailer.,A,"Backing up is always dangerous because it is impossible to see everything behind your vehicle. If you must drive in reverse, use a helper, if possible."
11235,Belts in the engine compartment should be:,,Frayed.,Tight.,Greasy.,Easy to slide off.,B,"When inspecting your vehicle's engine, check the belts for tightness and excessive wear. The amount of ""give"" that is safe for each belt in a given engine will vary, so learn what is appropriate for your vehicle."
9030,"During the on-road driving test, you must do all of the following, except:",,Wear your safety belt.,Obey all traffic laws.,Complete the test without a moving violation.,"Obey all traffic signs and signals, but only if other traffic is present.",D,"You must drive in a safe and responsible manner during the on-road driving test. This includes wearing your safety belt; obeying all traffic signs, signals, and laws; and completing the test without an accident or moving violation."
9062,Leaking shock absorbers:,,Are normal.,Indicate a potentially dangerous defect.,Will prevent the turn signals from working.,Pose no threat if the vehicle is only driven on highways.,B,"The suspension system keeps a vehicle's axles in place. Damaged suspension parts, such as leaking shock absorbers, may be potentially dangerous defects on a vehicle."
9523,When changing lanes:,,You should move your vehicle quickly.,You should move your vehicle slowly.,The move should be made with a jerking motion.,You do not need to use a turn signal.,B,Always change lanes slowly and smoothly to maintain control of your vehicle. Doing this will also allow a driver that you did not see time to move out of the way of your vehicle. Use the proper turn signal to communicate with other road users.
9407,During the basic vehicle control skills test:,,A pull-up always counts against the applicant.,A pull-up should be completed at least once.,Stopping without changing direction is not considered a pull-up.,Excessive pull-ups are acceptable in the opinions of some test administrators.,C,"During the basic vehicle control skills test, a pull-up will be scored any time an applicant stops and pulls forward to gain a better position. Stopping without changing direction will not. An excessive number of pull-ups will count as errors."
10099,"While driving a vehicle, if an unusual noise or feeling occurs, the driver should:",,Assume it is not a concern and continue driving.,Hope the vehicle makes it until it is switched to another driver.,Check the vehicle to determine the proper solutions.,Drive on the shoulder.,C,"If you see, hear, smell, or feel anything that could indicate trouble while you are driving, you should stop and inspect the source of the unusual occurrence."
8817,How does doubling your speed from 20 mph to 40 mph affect your vehicle's braking distance?,,It stays about the same.,It increases slightly.,It doubles.,It quadruples.,D,Increasing your vehicle's speed will increase your vehicle's striking power and braking distance. Doubling your vehicle's speed from 20 to 40 mph will multiply its braking distance by four.
9105,"When preparing to drive in the winter, be sure to check:",,The coolant level.,The defrosting and heating equipment.,The windshield wipers.,All of the above.,D,"Before driving during the winter, make sure to check your defrosting and heating equipment, coolant and antifreeze levels, wipers and washers, tire tread, tire chains, lights, reflectors, and exhaust system. Clear ice and snow from all windows, mirrors, hand holds, steps, deck plates, and radiator shutters. Make sure the winterfront is not closed too tightly."
9120,An Anti-Lock Braking System (ABS) will:,,Allow you to drive faster than you would be able to otherwise.,Allow you to follow other vehicles more closely than you would be able to otherwise.,Allow you to drive less carefully than you would be able to otherwise.,Not decrease your stopping distance.,D,Anti-Lock Braking Systems (ABS) will help you to maintain control during hard braking. ABS will not necessarily shorten your stopping distance.
8842,What does an Anti-Lock Braking System (ABS) do?,,Allow the rear wheels to lock up,Allow all wheels to lock up,Help prevent wheel lockup,Alert other motorists when you are braking,C,The purpose of an Anti-Lock Braking System (ABS) is to prevent a vehicle's wheels from locking up when the driver brakes hard on a slippery surface.
8796,"After starting the engine, oil pressure should reach a normal level:",,Within a few seconds.,After about a minute.,After about four minutes.,Within 10 minutes of driving.,A,"After you start the engine, keep an eye on the gauges. Oil pressure should rise to a normal level within a few seconds of the engine being started."
10128,Stopping distance can be affected by:,,Speed.,Temperature.,Time of day.,Traffic.,A,"Stopping distance is affected by a vehicle's speed. The faster you are driving, the longer your stopping distance will become."
11383,"During a basic vehicle control skills test, what is considered an encroachment?",,The vehicle crossing over an exercise boundary line.,A driver executing a single pull-up.,A driver placing the vehicle in neutral and applying the parking brake.,The vehicle stalling while the driver shifts gears.,A,An encroachment during the basic vehicle control skills test is when an exercise boundary line is touched or crossed by any portion of the applicant's vehicle. Every encroachment will be counted as an error.
9180,How many classes of hazardous materials are there?,,One,Three,Six,Nine,D,A hazardous material will be placed into one of nine classes to explain the type of risks associated with the material.
9066,When checking your vehicle's lights before driving:,,The vehicle should be running and in gear.,The engine should be turned off.,The check can be done from inside the vehicle.,The check can be done by looking at a reflection from a shiny surface.,B,"To check your vehicle's lights before a trip, you should set the parking brake, turn off the engine, remove the key from the ignition, and take the key with you. Turn on your low beam headlights and four-way flashers. Get out of the vehicle to make sure the lights are working properly."
9083,You must put out emergency warning devices within ____ of stopping on the side of the road.,,One minute,10 minutes,45 minutes,Two hours,B,"If you must stop on the shoulder of a road, put out your emergency warning devices within 10 minutes of stopping. When pulling off the road to stop, be sure to turn on your four-way emergency flashers."
9655,A bus driver is:,,Exempt from wearing a seat belt.,Only required to wear a seat belt if the passengers have seat belts.,Required to wear a seat belt at all times.,"Not required to wear a seat belt, but is encouraged to do so.",C,The driver's seat on a bus should be equipped with a seat belt. A driver is always required to wear a seat belt while driving a bus.
8808,Which of the following is not a type of retarder?,,Exhaust,Engine,Air,Electric,C,"Retarders are mechanisms in some vehicles that help slow a vehicle and reduce the need for braking. The four basic types of retarders are exhaust, engine, hydraulic, and electric."
9018,The drive shaft should:,,Be bent toward the passenger side.,Be bent toward the driver’s side.,Be bent to one side or the other.,Not be bent.,D,"During the vehicle inspection test, you should check that the drive shaft is not bent or cracked."
9085,When traveling down a hill:,,Your speed will not change.,Your speed will decrease.,Your speed will increase.,You will slow to a stop.,C,"When a vehicle is traveling on a downward slope, the force of gravity will cause its speed to increase."
9039,"When driving through a curve during the skills test, you should:",,Veer from your lane if needed to complete the curve.,Reduce your speed after entering the curve.,Refrain from looking for other vehicles while turning.,Reduce your speed before entering the curve.,D,"When approaching a curve during the on-road driving skills test, you must reduce your speed sufficiently before entering the curve so that you do not need to further brake or shift in the curve. Keep the vehicle in its lane and continue to check for traffic in all directions."
11253,A driver should always:,,Stay in the right lane.,Have an emergency plan.,Stay in the left lane.,Drive faster than the posted speed limit.,B,"While driving, you should continually scan the road to spot potential hazards in advance. Make emergency plans for how to deal with the hazards if they become dangerous."
9360,If an Anti-Lock Braking System (ABS) malfunctions:,,The driver will not know.,A yellow lamp will light up on the control panel.,The brakes will lock up.,The brakes will not work.,B,"On a vehicle with ABS, a yellow malfunction lamp on the instrument panel will illuminate to alert you if the braking system is not working."
9639,A person working on a disabled vehicle on the shoulder of a road:,,Will likely pay attention to traffic on the road.,May be focused on the repair and not paying attention to roadway traffic.,Is exempt from traffic laws.,Should not be assisted.,B,"Be cautious when driving near people who are working on disabled vehicles. The task will likely consume their attention, so they may not be aware of traffic or other hazards on the road."
9112,"If there are no warning gates or lights at a railroad crossing, you should:",,Not worry because the tracks are likely abandoned.,Park your vehicle and walk up to the tracks to determine if a train is approaching.,Look down the tracks in both directions to ensure that no trains are approaching.,Do whatever surrounding vehicles are doing.,C,"A passive railroad crossing is a crossing that lacks control devices, like gates or warning lights. Before crossing a passive railroad crossing, you should search the tracks for approaching trains coming from either direction."
9363,Which factor does not have an impact on a person’s blood alcohol concentration (BAC)?,,The number of alcoholic drinks consumed,How quickly the alcoholic drinks were consumed,The weight of the drinker,The temperature of the drinks,D,"The three main factors that determine a person's blood alcohol concentration (BAC) are the amount of alcohol consumed, how quickly the alcohol is consumed, and the person's weight."
11239,Convex mirrors:,,Cannot be used on vehicles transporting hazardous materials.,Can replace flat mirrors.,Can be helpful to see a wider area.,Are illegal to be used in most states.,C,"Many large vehicles have curved, convex mirrors. Convex mirrors allow drivers to see a wider area than flat mirrors. However, they also make objects seem smaller and farther away than they really are."
11230,A CMV should:,,"Not have a fire extinguisher, unless transporting hazardous materials.","Not have a fire extinguisher, unless the vehicle will be traveling through remote areas.",Not have a fire extinguisher.,Have a fire extinguisher and other emergency equipment.,D,"All commercial motor vehicles are required to be equipped with the proper emergency equipment. This may include spare electrical fuses; three red reflective triangles, six fuses, or three liquid burning flares; and at least one properly charged and rated fire extinguisher."
9362,A burning tire should be:,,Cooled with water.,Fanned with a blanket.,Cut up with an axe.,Covered with a tarp.,A,A burning tire should be cooled with water. A driver may need to use large quantities of water to properly cool the tire.
9526,"When it is difficult for others to see your vehicle, such as at dawn or dusk, you can help other drivers by:",,Keeping your lights off.,Turning your lights on.,Driving on the shoulder.,Waving an arm out the window.,B,"At times when visibility is low, you should turn your headlights on to the low beam setting. If you are having a difficult time seeing others, they are probably having a difficult time seeing you."
8826,"If you are turning left and there are two available left turn lanes, which lane should you choose?",,The left lane,The right lane,Either lane,Trucks should not turn where there are two left turn lanes.,B,"A large vehicle may need to swing right to make a left turn. If an intersection has two left turn lanes, the driver should choose the righthand land to begin their turn."
10127,____ is a thin layer of ice that forms on road surfaces.,,White ice,Black ice,Green ice,Blue ice,B,Black ice is a layer of ice that is thin and clear enough for the road to be visible through it. This makes the road look as if it is merely wet.
8800,Accelerating roughly is:,,Encouraged at slow speeds.,Encouraged at all speeds.,"Discouraged, as it may cause damage to the vehicle.","Discouraged, as it may confuse other drivers.",C,"When accelerating, speed up smoothly and gradually so your vehicle does not jerk. Rough acceleration can cause mechanical damage."
9197,"When stopping at a railroad crossing, opening the forward door:",,Can increase your chances of hearing an approaching train.,Should never be done.,"Could allow other noises to enter the bus, making it more difficult to hear any approaching trains.",Will take too long and is discouraged.,A,"When stopping a bus at a railroad crossing, you should open your forward door if doing so will improve your ability to see or hear an approaching train."
11390,Your vehicle's final position should be:,,Exactly where the examiner has instructed it to be.,Within five feet of the final position described by the examiner.,Wherever you can safely park.,Within two feet of the final position described by the examiner.,A,"You should finish each exercise with your vehicle in the exact position described by the examiner. You can be penalized for failing to complete an exercise exactly in the manner described by the examiner, potentially resulting in failure of the basic control skills test."
9048,"When taking the on-road test, you will be evaluated on regular traffic checks. You should not:",,Scan the road for pedestrians.,Check traffic regularly.,Avoid checking your mirrors near intersections.,Check your mirrors regularly.,C,"While taking the on-road driving skills test, check for traffic and use your mirrors regularly, especially when encountering intersections. Scan and check for pedestrians in areas where they may be present."
10947,Eating while driving:,,Is a good way to maximize time.,Is encouraged on long trips.,Creates a distraction for the driver.,Is mandatory so cargo is not left unsupervised.,C,"To reduce the chances of driving distracted, you should avoid eating, drinking, or smoking while driving. Anything that diverts attention from the task of driving is a distraction."
9634,Bridges usually:,,"Freeze, but only once the temperature drops significantly below 32 degrees Fahrenheit.",Freeze after other road surfaces freeze.,Freeze before other road surfaces.,Have heaters to prevent them from freezing.,C,Bridges usually freeze before the rest of the road. You should be especially careful when crossing bridges if the temperature is near the freezing point.
9377,Buses must never carry ____ in the space occupied by passengers.,,Small arms ammunition,An oxygen tank,Radioactive materials,Passengers who are drunk,C,Buses must never carry labeled radioactive materials in the area occupied by passengers.
10959,"In general, refueling a bus should be done:",,With passengers on board.,"With passengers on board, but only if it is unavoidable.",With passengers on board if they say it is okay.,By a passenger.,B,"A bus should not be refueled while passengers are on board unless it is absolutely necessary. In particular, a bus with passengers on board should never be refueled inside an enclosed building."
9241,"To prevent your vehicle from rolling backward when beginning to move, you can:",,Partly engage the clutch before taking your foot off the brake pedal.,Place the vehicle in second gear.,Use the parking brake when stopping.,,A,"To ensure that your vehicle does not roll backward when beginning to move after a stop, you should partly engage the clutch before removing your right foot from the brake pedal."
9015,"When checking the springs during a vehicle inspection, do all of the following, except:",,Look for missing leaf springs.,Look for broken coil springs.,Ensure torsion springs are not damaged.,Glue cracked leaf springs.,D,"When checking the springs as part of the vehicle inspection test, you should look for missing, shifted, cracked, or broken leaf springs, as well as broken or distorted coil springs. If the vehicle is equipped with torsion bars, torque arms, or other types of suspension components, ensure that they are not damaged and are mounted securely."
9176,Carry-on luggage should be:,,Stored in the aisle.,Kept on the laps of the passengers.,Kept near the doorway.,Secured in a way that allows the driver to move freely and easily.,D,"On a bus, all baggage and freight must be stored in a manner that allows the driver to move freely and easily; allows riders to exit by any window or door in the event of an emergency; and protects riders from injury if the items fall or shift."
9189,The standee line:,,Is a line on the floor of a bus that passengers may not cross.,Is a single-file line of standing passengers.,Shows the maximum number of people allowed on a bus.,Shows how tall the passengers on a bus may be.,A,"While a bus is traveling, passengers may not stand any farther forward than the rear of the driver's seat. To mark this barrier, a bus that is designed to allow passengers to stand must have a two-inch line on the floor (or some other means of showing passengers where they cannot stand). This is known as the standee line."
11309,Driving in extremely hot weather:,,Should not be done.,Requires you to remove oil from the engine.,Is safer with less coolant.,Can increase tire pressure.,D,"In extremely hot weather, tire pressure can increase to dangerous levels due to the expansion of the air in heat. To keep an engine from overheating, it is important that there be enough oil and coolant in the engine compartment."
8791,What may happen if the exhaust system is not working properly?,,Poisonous fumes may enter the cab.,Poisonous fumes may exit the rear of the muffler system.,It may prevent proper steering.,It may cause problems if the trailer is fully loaded.,A,A broken exhaust system can allow poisonous fumes to enter a vehicle's cab or sleeper berth. Be sure to regularly check your exhaust system for defects.
9313,"When encountering a railroad crossing during the driving test, you should:",,Pass another vehicle on the tracks if the other vehicle is moving too slowly.,Change lanes while on the tracks.,Not change gears while on the tracks.,,C,"During the on-road driving test, you must not stop, change gears, pass another vehicle, or change lanes while any part of your vehicle is in a railroad crossing."
9239,When conducting a pre-drive inspection:,,The inspection report is not important.,The inspection report must only be reviewed if there will be passengers in the vehicle.,"The previous inspection report should be reviewed, if applicable.",,C,The first step of a vehicle inspection is to review the last vehicle inspection report. Only sign the report if noted defects are certified to have been repaired.
8794,"When approaching your vehicle, you should ensure that:",,The vehicle is shiner than others.,The vehicle is not parked too closely to other vehicles.,There are not puddles under the vehicle that indicate a leak.,The vehicle is parked properly.,C,"When approaching your vehicle before an inspection, make note of its general condition and ensure that it is not damaged or leaning. Look under the vehicle for fresh leaks. Check around the vehicle for hazards to movement, such as people, other vehicles, or low-hanging wires or tree limbs."
9272,"If driving through flowing water or a large puddle, you should:",,Increase your speed.,Gently apply the brakes.,Try to stop in the water.,,B,"It is best to avoid driving through large puddles or moving water. If there is no way to avoid driving through water, you should slow down, shift into a low gear, and gently apply the brakes. Pressing linings against the brake drums or discs will keep water, mud, silt, and sand from getting inside the brake mechanisms."
9285,A Class 1 hazardous material is:,,An explosive.,Radioactive.,Corrosive.,,A,"The first hazardous materials class includes explosives such as ammunition, dynamite, and fireworks."
9027,"When taking the basic control skills test, drivers are:",,Not permitted to stop and exit the vehicle to look at the vehicle’s position.,Encouraged not to exit the vehicle to look at the vehicle’s position.,"Allowed to leave the vehicle, but only if the vehicle is placed in reverse.","Allowed to leave the vehicle, but only if the vehicle is placed in neutral and the parking brake is set.",D,"During the basic vehicle control skills test, you must place the vehicle in neutral and set the parking brake before exiting the vehicle to check its position. You may check the position of the vehicle no more than twice, except during the straight line backing exercise, where you may look no more than once."
11301,Which of the following is not an example of a driver who might be a hazard?,,A driver operating a vehicle without first scraping ice off the windshield,The operator of a rental truck,The driver of a station wagon with items covering the back windows,A person operating a pick-up truck,D,Drivers with blocked vision may pose hazards to others on the road. Examples of such drivers include those who haven't scraped ice off of their windshields; those driving vehicles loaded with large items blocking the windows; and those who are driving rental trucks without being used to the limited rear visibility of a truck.
9244,"In low temperatures, bridges usually freeze:",,After other parts of the roadway.,Before other parts of the roadway.,At the same time as other parts of the roadway.,,B,"In low temperatures, bridges usually freeze before other road surfaces. When driving in cold weather, especially when weather conditions have been wet, use special caution on bridges and overpasses."
9008,"When asked about the vehicle's oil during the vehicle inspection test, you must be able to do all of the following, except:",,Indicate where the dipstick is located.,Show that the oil level is within a safe operating range.,Show that the oil level is above the refill mark.,Show that the oil level is below the refill mark.,D,"During the vehicle inspection test, you must be able to indicate where the oil dipstick is located; show that the oil level is within a safe operating range; and show that the oil level is above the refill mark."
