Topic,Subtopic,Type,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
"License Law and Regulations","State Rules","State","To wither and decay. Applied both to diseased plants and to neighborhoods where normal real estate maintenance has stopped. matches which of the following terms?","Blight","Borrow Pit","Block","Broker, Real Estate","A","Blight is defined as: To wither and decay. Applied both to diseased plants and to neighborhoods where normal real estate maintenance has stopped. Example: An example applying the concept of Blight in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Select the correct term for this definition: (1) In a city, a square or rectangular area enclosed by streets. (2) In some states, a part of a subdivision legal description, such as Lot 1, Block 1, Tract 1. (3) A pulley in a frame. (4) An auctioneer's platform.","Block","Borrow Pit","Broker, Real Estate","Business Opportunity","A","Block is defined as: (1) In a city, a square or rectangular area enclosed by streets. (2) In some states, a part of a subdivision legal description, such as Lot 1, Block 1, Tract 1. (3) A pulley in a frame. (4) An auctioneer's platform. Example: An example applying the concept of Block in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","The pit left after the removal of borrow material. The pit is sometimes filled as a lake and even stocked by some states for fishing. is the legal definition of:","Borrow Pit","By-laws","Broker, Real Estate","Business Opportunity","A","Borrow Pit is defined as: The pit left after the removal of borrow material. The pit is sometimes filled as a lake and even stocked by some states for fishing. Example: An example applying the concept of Borrow Pit in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","What real estate term matches the following description: One who is licensed by the state to carry on the business of dealing in real estate. A broker may receive a commission for his or her part in bringing together a buyer and seller, landlord and tenant, or parties to an exchange.","Business Opportunity","By-laws","California Ranch Architecture","Broker, Real Estate","D","Broker, Real Estate is defined as: One who is licensed by the state to carry on the business of dealing in real estate. A broker may receive a commission for his or her part in bringing together a buyer and seller, landlord and tenant, or parties to an exchange. Example: An example applying the concept of Broker, Real Estate in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Define: The sale of a business (may or may not include the sale of real estate). Some states require a real estate license for these sales even when real estate is not involved. The Uniform Commercial Code, state statutes, and special laws for alcoholic beverage licenses (when applicable) should be studied by the business opportunities broker.","Business Opportunity","By-laws","California Ranch Architecture","Car","A","Business Opportunity is defined as: The sale of a business (may or may not include the sale of real estate). Some states require a real estate license for these sales even when real estate is not involved. The Uniform Commercial Code, state statutes, and special laws for alcoholic beverage licenses (when applicable) should be studied by the business opportunities broker. Example: An example applying the concept of Business Opportunity in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Rules and regulations, adopted by an association or corporation, which govern its activities. matches which of the following terms?","California Ranch Architecture","Cash On Hand Statement","Car","By-laws","D","By-laws is defined as: Rules and regulations, adopted by an association or corporation, which govern its activities. Example: An example applying the concept of By-laws in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Select the correct term for this definition: A sprawling, one story, ranch-style building, lending itself to interior flexibility in floor plan design.","Cash On Hand Statement","Certificate Of Occupancy","California Ranch Architecture","Car","C","California Ranch Architecture is defined as: A sprawling, one story, ranch-style building, lending itself to interior flexibility in floor plan design. Example: An example applying the concept of California Ranch Architecture in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","California Association of Realtors. is the legal definition of:","Certificate Of Occupancy","Cash On Hand Statement","Certificate Of Title","Car","D","Car is defined as: California Association of Realtors. Example: An example applying the concept of Car in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","What real estate term matches the following description: A statement of cash on hand which the buyer intends to apply to closing costs, impounds, and down payment. Also shows the source of the money (savings, gift, etc.).","Certificate Of Title","Certificate Of Occupancy","Cash On Hand Statement","Certified Property Manager (cpm)","C","Cash On Hand Statement is defined as: A statement of cash on hand which the buyer intends to apply to closing costs, impounds, and down payment. Also shows the source of the money (savings, gift, etc.). Example: An example applying the concept of Cash On Hand Statement in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Define: A certificate issued by a local building department to a builder or renovator, stating that the building is in proper condition to be occupied.","Certificate Of Title","Certificate Of Occupancy","Cestui Que Vie","Certified Property Manager (cpm)","B","Certificate Of Occupancy is defined as: A certificate issued by a local building department to a builder or renovator, stating that the building is in proper condition to be occupied. Example: An example applying the concept of Certificate Of Occupancy in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","In areas where attorneys examine abstracts or chains of title, a written opinion, executed by the examining attorney, stating that title is vested as stated in the abstract. matches which of the following terms?","Certificate Of Title","Certified Property Manager (cpm)","Cestui Que Vie","Chains And Links","A","Certificate Of Title is defined as: In areas where attorneys examine abstracts or chains of title, a written opinion, executed by the examining attorney, stating that title is vested as stated in the abstract. Example: An example applying the concept of Certificate Of Title in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Select the correct term for this definition: A professional awarded to real estate managers by the Institute of designation Real-Estate Management,an affiliate of the National Association of Realtors. Address: Institute of Real Estate Management 430 North Michigan Avenue Chicago, IL 60611","Certified Property Manager (cpm)","Child Care Statement","Chains And Links","Cestui Que Vie","A","Certified Property Manager (cpm) is defined as: A professional awarded to real estate managers by the Institute of designation Real-Estate Management,an affiliate of the National Association of Realtors. Address: Institute of Real Estate Management 430 North Michigan Avenue Chicago, IL 60611 Example: An example applying the concept of Certified Property Manager (cpm) in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","The person whose life is used to determine the length of an estate based on a life in being. is the legal definition of:","Chains And Links","Civil Law","Child Care Statement","Cestui Que Vie","D","Cestui Que Vie is defined as: The person whose life is used to determine the length of an estate based on a life in being. Example: An example applying the concept of Cestui Que Vie in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","What real estate term matches the following description: Measurements. In real estate measurements (surveying) a chain is 66' long or 100 links, each link being 7.92\"". The measurement may change when used in fields other than surveying.","Chains And Links","Child Care Statement","Closing Statement","Civil Law","A","Chains And Links is defined as: Measurements. In real estate measurements (surveying) a chain is 66' long or 100 links, each link being 7.92\"". The measurement may change when used in fields other than surveying. Example: An example applying the concept of Chains And Links in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Define: A statement by a working husband and wife showing the amount paid for child care and to whom paid.","Closing Statement","Civil Law","Child Care Statement","Cloverleafing","C","Child Care Statement is defined as: A statement by a working husband and wife showing the amount paid for child care and to whom paid. Example: An example applying the concept of Child Care Statement in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","(1) Roman Law. The legal system derived from the Romans which is prevalent in most of the non-English speaking countries, and, to some degree, in Louisiana. Differs from Common Law of England, from which United States Law is derived. (2) Any laws which are not criminal laws. matches which of the following terms?","Closing Statement","Civil Law","Commercial Broker","Cloverleafing","B","Civil Law is defined as: (1) Roman Law. The legal system derived from the Romans which is prevalent in most of the non-English speaking countries, and, to some degree, in Louisiana. Differs from Common Law of England, from which United States Law is derived. (2) Any laws which are not criminal laws. Example: An example applying the concept of Civil Law in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Select the correct term for this definition: The statement which lists the financial settlement between buyer and seller, and also the costs each must pay. A separate statement for buyer and seller is sometimes prepared.","Commercial Broker","Closing Statement","Cloverleafing","Common Law","B","Closing Statement is defined as: The statement which lists the financial settlement between buyer and seller, and also the costs each must pay. A separate statement for buyer and seller is sometimes prepared. Example: An example applying the concept of Closing Statement in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","A method of real estate canvassing by looping around a specific property (one listed or sold) in the shape of a cloverleaf, in order to obtain listings or buyers. is the legal definition of:","Community Property","Common Law","Commercial Broker","Cloverleafing","D","Cloverleafing is defined as: A method of real estate canvassing by looping around a specific property (one listed or sold) in the shape of a cloverleaf, in order to obtain listings or buyers. Example: An example applying the concept of Cloverleafing in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","What real estate term matches the following description: A licensed real estate broker specializing in improved commercial property or offices.","Commercial Broker","Community Property","Common Law","Community Shopping Center","A","Commercial Broker is defined as: A licensed real estate broker specializing in improved commercial property or offices. Example: An example applying the concept of Commercial Broker in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Define: The body of laws, originated and developed in England, which was adopted by most states and still prevails if not superseded by statute. Also referred to as case law.","Community Shopping Center","Common Law","Community Property","Condition","B","Common Law is defined as: The body of laws, originated and developed in England, which was adopted by most states and still prevails if not superseded by statute. Also referred to as case law. Example: An example applying the concept of Common Law in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Property owned in common by a husband and wife, which is not separate property. A classification of property peculiar to certain states. matches which of the following terms?","Community Property","Contingent Beneficiary","Community Shopping Center","Condition","A","Community Property is defined as: Property owned in common by a husband and wife, which is not separate property. A classification of property peculiar to certain states. Example: An example applying the concept of Community Property in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Select the correct term for this definition: An intermediate size shopping center. May contain a small department store and coordinated small shops. Larger than a neighborhood center and smaller than a regional center.","Community Shopping Center","Counselor (counsellor)","Contingent Beneficiary","Condition","A","Community Shopping Center is defined as: An intermediate size shopping center. May contain a small department store and coordinated small shops. Larger than a neighborhood center and smaller than a regional center. Example: An example applying the concept of Community Shopping Center in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","In real property law, some limiting restriction to a grant or conveyance of property, stating that upon the happening or not happening of a stated event, the estate shall be changed in some manner. is the legal definition of:","Counselor (counsellor)","Counselor Of Real Estate (cre)","Contingent Beneficiary","Condition","D","Condition is defined as: In real property law, some limiting restriction to a grant or conveyance of property, stating that upon the happening or not happening of a stated event, the estate shall be changed in some manner. Example: An example applying the concept of Condition in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","What real estate term matches the following description: One who, under the terms of a will or trust, may or may not share in the estate upon the happening of an uncertain event. Example: A leaves property to B when B reaches 30, stipulating that if B dies before 30, property goes to C. C is the contingent beneficiary.","Counselor (counsellor)","County Records","Contingent Beneficiary","Counselor Of Real Estate (cre)","C","Contingent Beneficiary is defined as: One who, under the terms of a will or trust, may or may not share in the estate upon the happening of an uncertain event. Example: A leaves property to B when B reaches 30, stipulating that if B dies before 30, property goes to C. C is the contingent beneficiary. Example: An example applying the concept of Contingent Beneficiary in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Define: (1) A lawyer. (2) One designated as a real estate counselor by the American Society of Real Estate Counselors. The designation indicates an extremely high standard of knowledge and experience on the part of the conferee.","Counselor (counsellor)","County Records","County Road","Counselor Of Real Estate (cre)","A","Counselor (counsellor) is defined as: (1) A lawyer. (2) One designated as a real estate counselor by the American Society of Real Estate Counselors. The designation indicates an extremely high standard of knowledge and experience on the part of the conferee. Example: An example applying the concept of Counselor (counsellor) in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","A designation conferred by the Counselors of Real Estate, an affiliated association of the NATIONAL ASSOCIATION OF REALTORS. The designation is not just for those in the real estate business but includes lawyers, accountants, financial firms, government employees and educators. matches which of the following terms?","County Records","Counselor Of Real Estate (cre)","County Road","Decibel","B","Counselor Of Real Estate (cre) is defined as: A designation conferred by the Counselors of Real Estate, an affiliated association of the NATIONAL ASSOCIATION OF REALTORS. The designation is not just for those in the real estate business but includes lawyers, accountants, financial firms, government employees and educators. Example: An example applying the concept of Counselor Of Real Estate (cre) in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Select the correct term for this definition: Public recorded documents by which notice is given of changes of title, liens, and other matters affecting real estate.","County Road","Decree Of Distribution","County Records","Decibel","C","County Records is defined as: Public recorded documents by which notice is given of changes of title, liens, and other matters affecting real estate. Example: An example applying the concept of County Records in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","(1) A road lying entirely in one county. (2) Any road or portion of a road under the jurisdiction and maintenance of the county. (3) Loosely, any road not a federal or state road. is the legal definition of:","Decree Of Distribution","Demurrer","Decibel","County Road","D","County Road is defined as: (1) A road lying entirely in one county. (2) Any road or portion of a road under the jurisdiction and maintenance of the county. (3) Loosely, any road not a federal or state road. Example: An example applying the concept of County Road in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","What real estate term matches the following description: A unit of measurement for sound or noise levels. Some states require a builder to make a purchaser aware of the noise level in given areas (usually near airports).","Decibel","Decree Of Distribution","Department Of Real Estate","Demurrer","A","Decibel is defined as: A unit of measurement for sound or noise levels. Some states require a builder to make a purchaser aware of the noise level in given areas (usually near airports). Example: An example applying the concept of Decibel in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Define: The final determination of the rights of heirs to receive the property of an estate.","Department Of Real Estate","Demurrer","Decree Of Distribution","Department Of Veterans Affairs","C","Decree Of Distribution is defined as: The final determination of the rights of heirs to receive the property of an estate. Example: An example applying the concept of Decree Of Distribution in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","A legal term whereby one party states that even if the other party's facts or allegations are true, there is still no cause of action. matches which of the following terms?","Department Of Real Estate","Demurrer","Deponent","Department Of Veterans Affairs","B","Demurrer is defined as: A legal term whereby one party states that even if the other party's facts or allegations are true, there is still no cause of action. Example: An example applying the concept of Demurrer in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Select the correct term for this definition: That department of the state government responsible for the licensing and regulation of persons engaged in the real estate business. The person heading the department is usually called The Real Estate Commissioner. Other names for the department are The Division of Real Estate and The Real Estate Commission.","Department Of Veterans Affairs","Department Of Real Estate","Desist And Refrain","Deponent","B","Department Of Real Estate is defined as: That department of the state government responsible for the licensing and regulation of persons engaged in the real estate business. The person heading the department is usually called The Real Estate Commissioner. Other names for the department are The Division of Real Estate and The Real Estate Commission. Example: An example applying the concept of Department Of Real Estate in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Formerly the Veterans Administration. is the legal definition of:","Desist And Refrain","Devisee","Department Of Veterans Affairs","Deponent","C","Department Of Veterans Affairs is defined as: Formerly the Veterans Administration. Example: An example applying the concept of Department Of Veterans Affairs in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","What real estate term matches the following description: One who makes a sworn written statement (deposition). If the statement is an affidavit, the maker is called and affiant.","Devisor","Devisee","Deponent","Desist And Refrain","C","Deponent is defined as: One who makes a sworn written statement (deposition). If the statement is an affidavit, the maker is called and affiant. Example: An example applying the concept of Deponent in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Define: To stop doing what one is doing, and not to start doing it again in the future. The real estate commissioner in some states has the power to issue a desist and refrain order when real estate laws are violated.","Diagram Rules","Devisor","Devisee","Desist And Refrain","D","Desist And Refrain is defined as: To stop doing what one is doing, and not to start doing it again in the future. The real estate commissioner in some states has the power to issue a desist and refrain order when real estate laws are violated. Example: An example applying the concept of Desist And Refrain in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","One to whom real estate is given by will. matches which of the following terms?","Diagram Rules","Devisee","Devisor","Disclaimer","B","Devisee is defined as: One to whom real estate is given by will. Example: An example applying the concept of Devisee in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Select the correct term for this definition: A testator who leaves real estate.","Disclaimer","Discount Broker","Devisor","Diagram Rules","C","Devisor is defined as: A testator who leaves real estate. Example: An example applying the concept of Devisor in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","A method of determining the boards to be produced from a log by drawing a cross section of the log, and cross sections on it of the boards to be produced, leaving between each board the width of a saw kerf. is the legal definition of:","Diagram Rules","Discount Broker","Disclaimer","Domestic Corporation","A","Diagram Rules is defined as: A method of determining the boards to be produced from a log by drawing a cross section of the log, and cross sections on it of the boards to be produced, leaving between each board the width of a saw kerf. Example: An example applying the concept of Diagram Rules in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","What real estate term matches the following description: (1) Statement on a publication attempting to limit liability in the event the information is inaccurate. (2) Renunciation of a claim or right of another. (3) Refusal to accept an estate, either as trustee or as owner.","Discount Broker","Domestic Corporation","Disclaimer","Domicile","C","Disclaimer is defined as: (1) Statement on a publication attempting to limit liability in the event the information is inaccurate. (2) Renunciation of a claim or right of another. (3) Refusal to accept an estate, either as trustee or as owner. Example: An example applying the concept of Disclaimer in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Define: A real estate broker charging a lower than the usual commission. The broker will have the seller take on some of the tasks normally performed by the broker, such as showing the property to prospective purchasers.","Domicile","Discount Broker","Double Escrow","Domestic Corporation","B","Discount Broker is defined as: A real estate broker charging a lower than the usual commission. The broker will have the seller take on some of the tasks normally performed by the broker, such as showing the property to prospective purchasers. Example: An example applying the concept of Discount Broker in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","(1) Refers to a state rather than a county. For example: In Delaware, a corporation organized under Delaware law would be a domestic corporation. In New York, a corporation organized under Delaware law would be a foreign corporation (foreign to New York). See also: Corporation. (2) In international terms, refers to the country in which the corporation is based. In the U.S., for example, U.S. based corporations are domestic. matches which of the following terms?","Double Escrow","Dredge","Domestic Corporation","Domicile","C","Domestic Corporation is defined as: (1) Refers to a state rather than a county. For example: In Delaware, a corporation organized under Delaware law would be a domestic corporation. In New York, a corporation organized under Delaware law would be a foreign corporation (foreign to New York). See also: Corporation. (2) In international terms, refers to the country in which the corporation is based. In the U.S., for example, U.S. based corporations are domestic. Example: An example applying the concept of Domestic Corporation in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Select the correct term for this definition: (1) A legal term signifying a place where a person has his permanent home. The most accurate meaning is the layman's understanding of the place where a person \""lives\"", since this takes into consideration the intent of the person to make a particular property his \""home\"". (2) The state or country in which a corporation is chartered (organized), such as a corporation \""domiciled\"" in the U.S.","Dredge","Domicile","Double Escrow","Dress","B","Domicile is defined as: (1) A legal term signifying a place where a person has his permanent home. The most accurate meaning is the layman's understanding of the place where a person \""lives\"", since this takes into consideration the intent of the person to make a particular property his \""home\"". (2) The state or country in which a corporation is chartered (organized), such as a corporation \""domiciled\"" in the U.S. Example: An example applying the concept of Domicile in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Two concurrent escrows on the same property, having the same party as buyer and seller of the property. Example: Escrow 1-A buys from B. Escrow 2-A sells the same property to C. A is using C's money to buy B's property. The process is illegal in many states unless full disclosure is made. is the legal definition of:","Dress","Dredge","Dresser Drawer Title","Double Escrow","D","Double Escrow is defined as: Two concurrent escrows on the same property, having the same party as buyer and seller of the property. Example: Escrow 1-A buys from B. Escrow 2-A sells the same property to C. A is using C's money to buy B's property. The process is illegal in many states unless full disclosure is made. Example: An example applying the concept of Double Escrow in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","What real estate term matches the following description: (1) A machine which drags over the bottom of a waterway, to excavate or gather. (2) To excavate or gather by using a dredge.","Dress","Dresser Drawer Title","Dredge","Economic Recovery Act Of 1981 (erta)","C","Dredge is defined as: (1) A machine which drags over the bottom of a waterway, to excavate or gather. (2) To excavate or gather by using a dredge. Example: An example applying the concept of Dredge in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","Define: To finish or ornament, such as lumber, masonry, a facing of a building, etc.","Economic Recovery Act Of 1981 (erta)","Dress","Ejectment","Dresser Drawer Title","B","Dress is defined as: To finish or ornament, such as lumber, masonry, a facing of a building, etc. Example: An example applying the concept of Dress in U.S. real estate transactions."
"License Law and Regulations","State Rules","State","The failure to record evidence of title; instead, placing it in a \""dresser drawer\"". Also called: Trunk Title. matches which of the following terms?","Ejectment","Economic Recovery Act Of 1981 (erta)","Dresser Drawer Title","Environmental Assessment (ea)","C","Dresser Drawer Title is defined as: The failure to record evidence of title; instead, placing it in a \""dresser drawer\"". Also called: Trunk Title. Example: An example applying the concept of Dresser Drawer Title in U.S. real estate transactions."
